ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1776449336424073,2784554984,-82.8125,31.375,0,28.4375
1776449338513649,2786720793,-82.9375,31.25,0,28.375
1776449343959765,2792111313,-83.0,31.5,0,28.4375
1776449350470504,2798645470,-82.875,31.6875,0,28.375
1776449354829312,2802966465,-82.875,31.875,0,28.375
1776449362226152,2810527166,-82.8125,32.0,0,28.375
1776449373017886,2821323025,-82.875,32.1875,0,28.375
1776449375208330,2823484314,-82.625,32.25,0,28.375
1776449399996548,2848308928,-82.5625,32.3125,0,28.6875
1776449405369633,2853681980,-82.6875,32.1875,0,28.75
1776449407584396,2855842837,-82.4375,32.3125,0,28.75
1776449408685599,2856922463,-82.5625,32.3125,0,28.8125
1776449409715317,2857982609,-82.5625,32.375,0,28.875
1776449413999109,2862293182,-82.4375,32.3125,0,28.875
1776449424762325,2873078968,-82.5,32.3125,0,28.9375
1776449433452463,2881772469,-82.5625,32.25,0,28.9375
1776449436682638,2885001951,-82.5625,32.3125,0,28.9375
1776449439941429,2888259754,-82.625,31.875,0,28.9375
1776449445378150,2893684469,-82.3125,29.9375,0,28.9375
1776449449777238,2898039381,-82.4375,27.5,0,28.9375
1776449463823792,2912117202,-82.25,31.25,0,29.25
1776449468177769,2916476384,-81.125,22.125,0,29.5
1776449475737502,2924062452,-74.875,-17.875,0,29.3125
1776449481156048,2929482472,-79.1875,-21.5625,0,29.25
1776449482257907,2930569322,-80.5,-21.6875,0,29.3125
1776449483379070,2931651986,-81.125,-21.6875,0,29.25
1776449485623852,2933830593,-82.0,-21.3125,0,29.3125
1776449487799270,2935981378,-82.125,-20.9375,0,29.25
1776449488881582,2937056992,-82.375,-20.6875,0,29.3125
1776449493120979,2941368065,-82.4375,-19.5,0,29.3125
1776449498465554,2946765915,-82.25,-18.375,0,29.3125
1776449507101581,2955399742,-81.8125,-16.8125,0,29.375
1776449515777454,2964061996,-81.3125,-15.1875,0,29.375
1776449522292205,2970508466,-80.75,-13.6875,0,29.4375
1776449523383306,2971592927,-80.625,-13.5625,0,29.4375
1776449529000105,2976995994,-80.0625,-12.25,0,29.4375
1776449537647856,2985647930,-79.25,-10.25,0,29.4375
1776449544037706,2992142471,-78.4375,-8.9375,0,29.4375
1776449559058262,3007285675,-77.0625,-5.8125,0,29.3125
1776449570865411,3019168479,-75.9375,-3.625,0,29.375
1776449576251657,3024539737,-75.5,-2.625,0,29.375
1776449579563149,3027809635,-75.0625,-2.0625,0,29.375
1776449581684821,3029961606,-74.9375,-1.6875,0,29.375
1776449584909894,3033216974,-74.6875,-1.1875,0,29.3125
1776449586001051,3034301849,-74.4375,-1.125,0,29.3125
1776449590308493,3038622955,-74.3125,-0.3125,0,29.3125
1776449592494929,3040792974,-74.0625,-0.125,0,29.3125
1776449597890970,3046179969,-73.5625,0.5625,0,29.3125
1776449603321337,3051609468,-73.0,1.5,0,29.375
1776449605497315,3053757633,-72.875,1.8125,0,29.3125
1776449610950484,3059145372,-72.4375,2.375,0,29.3125
1776449614156512,3062382476,-72.1875,2.8125,0,29.25
1776449617355982,3065633452,-72.1875,3.1875,0,29.25
1776449627022324,3075327115,-71.4375,4.1875,0,29.125
1776449632411474,3080731695,-70.875,4.6875,0,29.0625
1776449633513458,3081831468,-70.6875,4.8125,0,29.0
1776449640029286,3088327576,-70.375,5.375,0,28.9375
1776449646516015,3094799067,-69.6875,6.25,0,28.9375
1776449649710946,3098038765,-69.5625,6.5,0,28.9375
1776449660622490,3108853903,-68.6875,7.5625,0,28.9375
1776449677843254,3126141273,-67.125,9.125,0,28.875
1776449681055141,3129362467,-66.875,9.3125,0,28.8125
1776449687530187,3135851544,-66.25,9.9375,0,28.875
1776449691929664,3140193465,-65.875,10.375,0,28.9375
1776449695195766,3143456955,-65.8125,10.625,0,29.0
1776449697337463,3145631813,-65.3125,10.75,0,29.0
1776449699482390,3147783390,-65.0625,10.9375,0,28.9375
1776449701620356,3149933389,-64.9375,11.125,0,29.0
1776449703791743,3152088481,-64.9375,11.1875,0,29.0
1776449705923384,3154241463,-65.0,11.375,0,29.0
1776449718906477,3167235454,-63.8125,12.25,0,29.0625
1776449723244551,3171559052,-63.625,12.4375,0,29.0
1776449726572823,3174799594,-63.125,12.625,0,29.0
1776449729842773,3178028525,-62.8125,12.9375,0,28.9375
1776449732030528,3180187368,-62.625,13.0,0,29.0
1776449735229585,3183419481,-62.375,13.1875,0,28.9375
1776449736338252,3184497776,-62.625,13.1875,0,28.9375
1776449742701778,3191022472,-61.8125,13.5625,0,28.875
1776449745988255,3194275465,-61.625,13.6875,0,28.875
1776449752513803,3200764996,-60.6875,14.0,0,28.75
1776449753641157,3201861485,-60.1875,14.0,0,28.6875
1776449754749311,3202944482,-60.4375,14.0,0,28.6875
1776449770893737,3219187471,-58.5625,14.625,0,28.625
1776449780628533,3228906474,-57.8125,15.125,0,28.375
1776449783868243,3232147479,-57.25,15.125,0,28.4375
1776449786064236,3234313959,-57.25,15.5,0,28.4375
1776449789350860,3237544979,-57.125,15.5,0,28.4375
1776449797816252,3246136763,-56.5625,15.8125,0,28.375
1776449798961544,3247223472,-57.125,15.8125,0,28.3125
1776449799996232,3248295969,-56.4375,15.75,0,28.3125
1776449805400865,3253701455,-56.0,16.0625,0,28.375
1776449807555240,3255849480,-56.0,16.125,0,28.375
1776449811916346,3260174014,-55.8125,16.3125,0,28.4375
1776449812962642,3261251858,-55.6875,16.4375,0,28.5
1776449820575196,3268799471,-55.5625,16.875,0,28.625
1776449822685756,3270978458,-55.4375,17.0,0,28.625
1776449825950381,3274211479,-54.75,17.0,0,28.6875
1776449830286078,3278539730,-54.5625,17.1875,0,28.75
1776449838892906,3287171482,-53.875,17.5625,0,28.8125
1776449840023483,3288255464,-53.9375,17.6875,0,28.875
1776449852920341,3301227375,-53.4375,18.375,0,28.9375
1776449856162700,3304444560,-53.25,18.1875,0,29.0
1776449857304252,3305531395,-52.8125,18.1875,0,28.9375
1776449863878107,3311985456,-52.875,18.6875,0,29.0625
1776449871556782,3319550485,-52.4375,19.0,0,29.0625
1776449872609457,3320627321,-51.875,18.75,0,29.0625
1776449878053647,3326015395,-51.625,18.9375,0,29.0625
1776449879123117,3327094467,-51.375,18.9375,0,29.0625
1776449880206304,3328175918,-51.8125,19.1875,0,29.125
1776449885563435,3333544012,-50.6875,19.3125,0,29.1875
1776449888811548,3336777288,-50.6875,19.625,0,29.25
1776449889874298,3337845024,-51.0,19.5625,0,29.25
1776449895259448,3343244949,-50.5,19.875,0,29.3125
1776449896323246,3344325770,-50.375,19.625,0,29.375
1776449900639049,3348632780,-50.5625,19.9375,0,29.4375
1776449904954797,3352966997,-49.75,20.0,0,29.5
1776449905993714,3354038472,-49.625,20.1875,0,29.5
1776449913478350,3361608587,-49.3125,20.5,0,29.625
1776449914477989,3362681935,-49.0,20.5,0,29.625
1776449915562046,3363759944,-49.625,20.5,0,29.6875
1776449923040551,3371322466,-48.75,20.8125,0,29.75
1776449927408542,3375646991,-48.625,21.0,0,29.8125
1776449928422353,3376732206,-48.25,20.875,0,29.8125
1776449929555535,3377819796,-49.0,21.1875,0,29.875
1776449938163067,3386440824,-48.5,21.3125,0,29.9375
1776449941374330,3389682256,-47.9375,21.5,0,30.0
1776449942472634,3390758932,-47.6875,21.3125,0,30.0625
1776449947864366,3396150363,-47.5,21.75,0,30.0625
1776449967349605,3415647467,-46.6875,22.0,0,30.25
1776449970611947,3418884906,-46.25,22.0,0,30.25
1776449971666479,3419978513,-46.9375,22.1875,0,30.3125
1776449973836678,3422141279,-46.0625,22.125,0,30.25
1776449985689520,3433990968,-45.8125,27.6875,0,30.5625
1776449986835879,3435087997,-45.3125,29.1875,0,30.4375
1776449992191043,3440488388,-45.5625,31.5625,0,30.625
1776449996576067,3444826453,-44.8125,31.6875,0,30.6875
1776449998692976,3446984911,-44.6875,31.5625,0,30.5
