ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775848089537078,2375982188,19,100,129.40283203125
1775848089562423,2376011195,19,100,129.40283203125
1775848089585943,2376041177,19,100,129.40283203125
1775848089633369,2376071187,19,100,129.40283203125
1775848089657182,2376101189,19,100,129.40283203125
1775848089676935,2376131219,19,100,129.40283203125
1775848089706367,2376161190,19,100,129.40283203125
1775848089727585,2376191189,19,100,129.40283203125
1775848089756313,2376221189,19,100,129.40283203125
1775848089813661,2376251162,19,100,129.40283203125
1775848089821315,2376281190,19,100,129.40283203125
1775848089836342,2376311186,19,100,129.40283203125
1775848089867160,2376341191,19,100,129.40283203125
1775848089891572,2376371167,19,100,129.40283203125
1775848089922724,2376401188,19,100,129.40283203125
1775848089962441,2376431190,19,100,129.40283203125
1775848089977647,2376461179,19,100,129.40283203125
1775848090002627,2376491190,19,100,129.40283203125
1775848090036342,2376521190,19,100,129.40283203125
1775848090084666,2376551190,19,100,129.40283203125
1775848090117815,2376581174,19,100,129.40283203125
1775848090131839,2376611190,19,100,129.40283203125
1775848090154217,2376641190,19,100,129.40283203125
1775848090181753,2376671190,19,100,129.40283203125
1775848090223474,2376701190,19,100,129.40283203125
1775848090251200,2376731190,19,100,129.40283203125
1775848090272458,2376761190,19,100,129.40283203125
1775848090296321,2376791190,19,100,129.40283203125
1775848090353652,2376821190,19,100,129.40283203125
1775848090386057,2376851189,19,100,129.40283203125
1775848090411281,2376881189,19,100,129.40283203125
1775848090438393,2376911174,19,100,129.40283203125
1775848090464512,2376941191,19,100,129.40283203125
1775848090488707,2376971222,19,100,129.40283203125
1775848090530525,2377001198,19,100,129.40283203125
1775848090552641,2377031196,19,100,129.7227630615234
1775848090586087,2377061198,19,100,129.7227630615234
1775848090609909,2377091189,19,100,129.7227630615234
1775848090664219,2377121183,19,100,129.7227630615234
1775848090681192,2377151191,19,100,129.7227630615234
1775848090704588,2377181159,19,100,129.7227630615234
1775848090741940,2377211190,19,100,129.7227630615234
1775848090768380,2377241182,19,100,129.7227630615234
1775848090823918,2377271190,19,100,129.7227630615234
1775848090848920,2377301167,19,100,129.7227630615234
1775848090863879,2377331188,19,100,129.7227630615234
1775848090888733,2377361190,19,100,129.7227630615234
1775848090918362,2377391190,19,100,129.7227630615234
1775848090956235,2377421190,19,100,129.7227630615234
1775848090981860,2377451190,19,100,129.7227630615234
1775848091006800,2377481189,19,100,129.7227630615234
1775848091030367,2377511162,19,100,129.40283203125
1775848091053051,2377541190,19,100,129.40283203125
1775848091101708,2377571186,19,100,129.40283203125
1775848091131430,2377601191,19,100,129.40283203125
1775848091159165,2377631167,19,100,129.40283203125
1775848091181105,2377661188,19,100,129.40283203125
1775848091201304,2377691190,19,100,129.40283203125
1775848091231933,2377721179,19,100,129.40283203125
1775848091257703,2377751189,19,100,129.40283203125
1775848091288603,2377781190,19,100,129.40283203125
1775848091315630,2377811190,19,100,129.40283203125
1775848091352921,2377841174,19,100,129.40283203125
1775848091371440,2377871219,19,100,129.40283203125
1775848091398169,2377901190,19,100,129.40283203125
1775848091420728,2377931190,19,100,129.40283203125
1775848091447671,2377961226,19,100,129.40283203125
1775848091484879,2377991200,19,100,129.40283203125
1775848091510070,2378020194,19,100,129.40283203125
1775848091536072,2378050200,19,100,129.40283203125
1775848091569386,2378080190,19,100,129.40283203125
1775848091592386,2378110189,19,100,129.40283203125
