ts,ts.1,copv_1,copv_2,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1773431479699108,3228378001,2668.75,75.0,0,-1.92186975479126,-0.6562583446502686,441.2812805175781,True,False,False,2671.5625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.3750305175781
1773431479806998,3228493907,2669.0625,74.21873474121094,0,-2.671882629394531,-0.609375536441803,441.140625,True,False,False,2671.40625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.3750305175781
1773431479982624,3228607908,2669.0625,75.93750762939453,0,-2.343759059906006,-0.609375536441803,441.1875,True,False,False,2671.40625,74.0625,0,-2.671882629394531,-0.6562583446502686,441.3750305175781
1773431480179345,3228782908,2668.59375,73.59370422363281,0,-2.953112125396729,-0.609375536441803,441.09375,True,False,False,2671.093994140625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.328125
1773431480348667,3229049914,2667.96875,76.09375,0,-2.859368801116943,-0.5625039339065552,441.140625,True,False,False,2671.093994140625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.328125
1773431480449178,3229146909,2667.96875,72.96875,0,-2.390630483627319,-0.5156323313713074,441.1875,True,False,False,2670.625244140625,74.0625,0,-2.671882629394531,-0.6562583446502686,441.328125
1773431480583235,3229264909,2667.812744140625,71.71876525878906,0,-2.81249737739563,-0.609375536441803,441.234375,True,False,False,2670.625244140625,73.75001525878906,0,-2.81249737739563,-0.6562583446502686,441.2812805175781
1773431480702376,3229401908,2667.5,75.0,0,-2.81249737739563,-0.5625039339065552,441.09375,True,False,False,2670.3125,73.75001525878906,0,-2.81249737739563,-0.6562583446502686,441.2812805175781
1773431480798785,3229496910,2667.343994140625,75.15624237060547,0,-3.515615940093994,-0.6562583446502686,441.140625,True,False,False,2670.15625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.2812805175781
1773431480916762,3229603909,2667.343994140625,77.03125762939453,0,-2.906240463256836,-0.7031298875808716,441.1875,True,False,False,2670.15625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.234375
1773431481050140,3229734239,2666.718994140625,74.0625,0,-3.093749284744263,-0.6562583446502686,441.2812805175781,True,False,False,2669.84375,74.0625,0,-2.81249737739563,-0.6562583446502686,441.234375
1773431481166715,3229857989,2666.875244140625,75.0,0,-3.187492370605469,-0.6562583446502686,441.1875,True,False,False,2669.84375,74.0625,0,-2.859368801116943,-0.6562583446502686,441.234375
1773431481282633,3229981908,2666.875244140625,72.65619659423828,0,-3.187492370605469,-0.6562583446502686,441.140625,True,False,False,2669.531494140625,74.0625,0,-2.859368801116943,-0.6562583446502686,441.234375
1773431481392182,3230081981,2666.40625,75.0,0,-3.04687762260437,-0.6562583446502686,441.1875,True,False,False,2669.531494140625,74.21873474121094,0,-2.859368801116943,-0.6562583446502686,441.234375
1773431481528937,3230195217,2666.40625,73.2812271118164,0,-2.156250238418579,-0.7031298875808716,441.234375,True,False,False,2669.375,74.0625,0,-2.859368801116943,-0.6562583446502686,441.234375
1773431481651593,3230331311,2665.781494140625,74.0625,0,-3.328129768371582,-0.6562583446502686,441.421875,True,False,False,2669.0625,74.0625,0,-2.859368801116943,-0.6562583446502686,441.234375
1773431481799435,3230451909,2665.9375,70.9375,0,-2.906240463256836,-0.6562583446502686,441.1875,True,False,False,2669.0625,74.0625,0,-2.859368801116943,-0.6562583446502686,441.1875
1773431481895609,3230596908,2665.9375,73.75001525878906,0,-2.109378576278687,-0.7031298875808716,441.1875,True,False,False,2668.75,74.0625,0,-2.859368801116943,-0.6562583446502686,441.1875
1773431482006594,3230699910,2665.46875,70.46871185302734,0,-2.062506914138794,-0.6562583446502686,441.2812805175781,True,False,False,2668.59375,74.0625,0,-2.859368801116943,-0.6562583446502686,441.1875
1773431482110614,3230807909,2665.46875,75.0,0,-1.593746185302734,-0.7031298875808716,441.234375,True,False,False,2667.96875,74.21873474121094,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431482232579,3230905908,2665.3125,70.46871185302734,0,-2.109378576278687,-0.6562583446502686,441.234375,True,False,False,2667.96875,74.21873474121094,0,-2.81249737739563,-0.6562583446502686,441.1875
