ts,ts.1,copv_1,copv_2,d_cont,i_cont,p_cont,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,current_angle,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1776446400099499,4127314685,456.0937805175781,0.0,0,1.806164979934692,0,0,0.0312477350234985,-0.1874975860118866,0,True,False,False,456.0937805175781,0.0,0,0,0.0,-0.0468716025352478,0
1776446400274770,4127481137,455.9375305175781,0.0156238675117492,0,1.806164979934692,0,0,-0.062495470046997,-0.1406148076057434,0,True,False,False,456.0937805175781,0.0,0,0,0.0,-0.0468716025352478,0
1776446400422584,4127636879,456.0937805175781,-0.0156238675117492,0,1.806164979934692,0,0,-0.0312477350234985,-0.0468716025352478,0,True,False,False,456.0937805175781,0.0,0,0,0.0,-0.0468716025352478,0
1776446400582060,4127794781,455.7813110351562,0.0312477350234985,0,1.806164979934692,0,0,0.0312477350234985,-0.1406148076057434,0,True,False,False,456.0937805175781,0.0,0,0,0.0,-0.0468716025352478,0
1776446400720679,4127933003,455.9375305175781,0.0,0,1.806164979934692,0,0,0.0,-0.0937432050704956,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0468716025352478,0
1776446400868068,4128079611,455.7813110351562,0.0,0,1.806164979934692,0,0,0.0,-0.0937432050704956,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446401017102,4128231491,455.7813110351562,-0.0156238675117492,0,1.806164979934692,0,0,0.062495470046997,-0.0937432050704956,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446401157989,4128363240,455.6249694824219,0.0156238675117492,0,1.806164979934692,0,0,0.0312477350234985,-0.0937432050704956,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446401302543,4128512962,455.9375305175781,0.0312477350234985,0,1.806164979934692,0,0,-0.0312477350234985,-0.0937432050704956,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446401445083,4128658571,456.0937805175781,-0.0156238675117492,0,1.806164979934692,0,0,-0.0312477350234985,-0.0937432050704956,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446401581558,4128788288,455.6249694824219,0.0,0,1.806164979934692,0,0,0.0312477350234985,-0.1406148076057434,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446401736903,4128946462,455.6249694824219,0.0,0,1.806164979934692,0,0,-0.0312477350234985,-0.0468716025352478,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446401892720,4129101910,455.6249694824219,0.0,0,1.806164979934692,0,0,0.0312477350234985,-0.0468716025352478,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446402037890,4129245459,455.7813110351562,-0.0156238675117492,0,1.806164979934692,0,0,0.0,-0.0937432050704956,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446402178891,4129385889,455.6249694824219,-0.0156238675117492,0,1.806164979934692,0,0,-0.062495470046997,-0.1874975860118866,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446402323126,4129534576,455.46875,0.0156238675117492,0,1.806164979934692,0,0,0.0,-0.0937432050704956,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446402475391,4129680257,455.9375305175781,-0.0156238675117492,0,1.806164979934692,0,0,0.0,-0.1406148076057434,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446402628833,4129843670,455.46875,0.0,0,1.806164979934692,0,0,0.0,-0.0937432050704956,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446402781247,4129986945,455.46875,0.0156238675117492,0,1.806164979934692,0,0,-0.0312477350234985,-0.1406148076057434,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446402923651,4130129519,455.7813110351562,0.0156238675117492,0,1.806164979934692,0,0,0.0,-0.0468716025352478,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
1776446403071116,4130279989,455.7813110351562,-0.0156238675117492,0,1.806164979934692,0,0,0.0,-0.0468716025352478,0,True,False,False,455.9375305175781,0.0,0,0,0.0,-0.0937432050704956,0
