ts,data
1773431401038470,-12.7182
1773431401044571,-12.2112
1773431401049131,-13.1645
1773431401055176,-12.701
1773431401058705,-12.2203
1773431401064066,-12.5969
1773431401066366,-13.2675
1773431401070357,-13.3745
1773431401077964,-12.3514
1773431401080393,-12.7245
1773431401085639,-13.3883
1773431401089937,-13.5422
1773431401092653,-12.4996
1773431401096371,-12.8778
1773431401103782,-13.7087
1773431401109078,-12.6529
1773431401113335,-12.9923
1773431401118657,-13.6492
1773431401125949,-13.3116
1773431401128518,-13.2446
1773431401132398,-13.8667
1773431401136836,-13.9691
1773431401142328,-12.9179
1773431401146363,-13.2961
1773431401150523,-13.98
1773431401155948,-14.166
1773431401158748,-13.172
1773431401162345,-13.5388
1773431401167608,-14.1545
1773431401170345,-13.7471
1773431401174319,-13.7471
1773431401179125,-13.675
1773431401182433,-14.3319
1773431401187901,-14.4309
1773431401191086,-13.81
1773431401194882,-13.315
1773431401198968,-14.3153
1773431401202752,-14.5242
1773431401206798,-13.9994
1773431401210451,-13.5308
1773431401214997,-14.4715
1773431401218379,-14.4715
1773431401222361,-13.8701
1773431401227170,-13.3534
1773431401230735,-13.7207
1773431401237953,-14.4847
1773431401241740,-13.3728
1773431401246565,-13.715
1773431401251383,-14.3382
1773431401256804,-13.8472
1773431401260391,-13.3499
1773431401264722,-14.2546
1773431401268366,-14.2999
1773431401275777,-13.6589
1773431401278408,-13.4867
1773431401282584,-14.1528
1773431401286439,-14.2873
1773431401290941,-13.6979
1773431401294391,-13.509
1773431401298387,-14.131
1773431401302372,-14.2409
1773431401307581,-13.0489
1773431401312512,-13.3139
1773431401316437,-13.8781
1773431401320512,-13.9451
1773431401324390,-13.3185
1773431401328330,-12.8526
1773431401333367,-13.8856
1773431401337069,-13.9914
1773431401340395,-12.8652
1773431401348367,-13.8123
1773431401352377,-13.8901
1773431401356350,-13.2584
1773431401360428,-12.7559
1773431401364582,-13.1256
1773431401368596,-13.8318
1773431401372620,-13.216
1773431401376318,-12.6735
1773431401380322,-13.0094
1773431401384800,-13.6252
1773431401388534,-13.113
1773431401395396,-12.9711
1773431401400494,-13.6921
1773431401406685,-13.1113
1773431401410448,-12.6936
1773431401414418,-13.8318
1773431401418298,-13.8318
1773431401423305,-13.4478
1773431401426458,-12.9677
1773431401431187,-13.3351
1773431401434321,-13.9737
1773431401440326,-13.3173
1773431401446886,-13.176
1773431401450338,-13.8072
1773431401455709,-13.3213
1773431401462002,-13.9668
1773431401468327,-13.9668
1773431401472555,-13.4209
1773431401477819,-12.9133
1773431401482713,-13.925
1773431401486977,-14.0778
1773431401490399,-13.5245
1773431401494645,-14.0252
1773431401503906,-14.0813
1773431401508341,-12.9843
1773431401513004,-13.3871
1773431401519123,-14.1774
1773431401522331,-13.568
1773431401526448,-13.0466
1773431401530448,-14.032
1773431401536399,-14.1333
1773431401543260,-13.0787
1773431401546327,-13.4461
1773431401553054,-14.1608
1773431401556303,-13.6166
1773431401560456,-13.584
1773431401564433,-13.584
1773431401569667,-14.2146
1773431401572660,-13.5525
1773431401576865,-13.0415
1773431401580426,-13.3917
1773431401586564,-14.075
1773431401590929,-12.9757
1773431401597016,-13.3625
1773431401600384,-13.9554
1773431401604352,-13.9989
1773431401608795,-12.8526
1773431401612455,-13.2338
1773431401617279,-13.8312
1773431401622081,-13.3247
1773431401626322,-12.8435
1773431401631109,-13.2114
1773431401635426,-13.8346
1773431401642103,-12.8029
1773431401650823,-13.7963
1773431401655917,-13.8381
1773431401658278,-12.6867
1773431401663612,-13.0999
1773431401666641,-13.782
1773431401670275,-13.3202
1773431401674292,-12.808
1773431401678279,-13.1731
1773431401682293,-13.7665
1773431401686293,-13.8306
1773431401690531,-13.224
1773431401694243,-13.2486
1773431401700469,-13.9943
1773431401704295,-14.1431
1773431401710122,-13.2155
1773431401717978,-13.818
1773431401722306,-13.2126
1773431401727148,-12.7468
1773431401730318,-13.7259
1773431401736356,-13.7579
1773431401743185,-12.6701
1773431401747901,-13.0913
1773431401750282,-13.7351
1773431401754259,-13.2103
1773431401758636,-12.7399
1773431401764183,-13.1536
1773431401770078,-13.9765
1773431401775323,-13.4403
1773431401781950,-13.3911
1773431401784633,-13.9496
1773431401789445,-13.3688
1773431401792311,-12.9219
1773431401797675,-13.3574
1773431401803131,-13.9874
1773431401807229,-13.3396
1773431401812747,-13.9765
1773431401818242,-13.9765
1773431401825508,-12.9293
1773431401832729,-13.8524
1773431401836621,-13.9062
1773431401842234,-12.8761
1773431401846267,-13.9594
1773431401852222,-13.9857
1773431401858316,-12.8567
1773431401865994,-13.8106
1773431401870272,-13.2395
1773431401876353,-12.788
1773431401880323,-13.7928
1773431401886323,-13.8901
1773431401892634,-12.9104
1773431401896341,-13.3064
1773431401900610,-13.8804
1773431401905143,-13.3236
1773431401910333,-12.9013
1773431401914704,-13.9662
1773431401921005,-13.3265
1773431401924941,-12.8338
1773431401928477,-13.2584
1773431401933460,-13.8936
1773431401936341,-13.9794
1773431401940508,-13.3843
1773431401944277,-13.3167
1773431401948203,-13.9124
1773431401952262,-13.9943
1773431401958867,-13.3728
1773431401963265,-13.3053
1773431401966601,-13.9599
1773431401972348,-13.3356
1773431401976419,-12.8378
1773431401980520,-13.275
1773431401985094,-13.9176
1773431401990047,-13.4255
1773431401994498,-12.9488
1773431401998561,-13.3522
1773431402002278,-14.0252
1773431402006373,-13.4598
1773431402010953,-13.0392
1773431402014470,-13.4999
1773431402018303,-14.1202
1773431402022269,-13.5342
1773431402026279,-13.0724
1773431402030362,-14.1791
1773431402034419,-14.1791
1773431402038252,-13.6326
1773431402042232,-13.1445
1773431402046297,-13.5599
1773431402050328,-14.1619
1773431402055841,-14.293
1773431402058390,-13.3476
1773431402062218,-13.766
1773431402066169,-14.3388
1773431402070280,-14.3817
1773431402074218,-13.3694
1773431402080232,-13.8232
1773431402086803,-14.4904
1773431402090383,-13.8581
1773431402094220,-13.7917
1773431402098681,-14.3897
1773431402105646,-14.4366
1773431402110000,-13.3568
1773431402114205,-14.4023
1773431402118230,-14.4589
1773431402122202,-13.8718
1773431402126250,-13.4403
1773431402132205,-14.4355
1773431402136208,-14.4567
1773431402140201,-13.8655
1773431402145300,-13.4134
1773431402148191,-14.4469
1773431402152196,-14.4721
1773431402156804,-13.8335
1773431402160358,-13.3637
1773431402164222,-13.7883
1773431402169231,-14.384
1773431402172382,-13.7911
1773431402176459,-13.3133
1773431402180171,-13.7007
1773431402186030,-14.3296
1773431402192377,-13.2143
1773431402198088,-13.6406
1773431402202199,-14.1957
1773431402206182,-13.5577
1773431402210179,-13.0323
1773431402214173,-13.3854
1773431402218147,-14.0017
1773431402222790,-13.3345
1773431402226206,-12.8532
1773431402230635,-13.2555
1773431402234679,-13.8575
1773431402238300,-13.8827
1773431402242618,-12.7216
1773431402246255,-13.1193
1773431402251944,-13.6555
1773431402258084,-12.9848
1773431402263202,-12.9579
1773431402266124,-13.5783
1773431402270288,-13.6372
1773431402274172,-13.0409
1773431402278269,-13.0352
1773431402282164,-13.6023
1773431402288648,-12.4704
1773431402299988,-13.5227
1773431402304618,-13.5227
1773431402308151,-12.8956
1773431402313829,-12.8853
1773431402316829,-13.5056
1773431402322786,-12.8864
1773431402327972,-12.8372
1773431402334230,-13.4278
1773431402338819,-12.7639
1773431402342235,-12.2878
1773431402346874,-12.7376
1773431402351889,-13.4318
1773431402356162,-12.8172
1773431402360271,-12.3554
1773431402364437,-12.8126
1773431402368891,-13.4232
1773431402372488,-12.5499
1773431402378189,-13.0306
1773431402382244,-13.671
1773431402386206,-13.7522
1773431402390244,-13.1536
1773431402394195,-12.6861
1773431402398146,-13.7413
1773431402402390,-13.7888
1773431402406537,-13.2567
1773431402410192,-12.8584
1773431402414144,-13.9416
1773431402418696,-13.9416
1773431402423421,-13.4215
1773431402426224,-13.0329
