ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775842078622043,660087486,16,100,118.8630599975586
1775842078646380,660117463,16,100,118.8630599975586
1775842078677891,660147512,16,100,118.8630599975586
1775842078715055,660177485,16,100,118.8630599975586
1775842078761212,660207485,16,100,118.8630599975586
1775842078784949,660237485,16,100,118.8630599975586
1775842078808346,660267485,16,100,118.8630599975586
1775842078844969,660297485,16,100,118.8630599975586
1775842078866323,660327458,16,100,118.8630599975586
1775842078907969,660357486,16,100,118.8630599975586
1775842078967670,660387481,16,100,118.8630599975586
1775842078982978,660417487,16,100,118.8630599975586
1775842079009380,660447463,16,100,118.8630599975586
1775842079033132,660477484,16,100,118.8630599975586
1775842079056878,660507486,16,100,118.8630599975586
1775842079094392,660537475,16,100,118.8630599975586
1775842079116140,660567485,16,100,118.8630599975586
1775842079148131,660597485,16,100,118.8630599975586
1775842079178096,660627486,16,100,118.8630599975586
1775842079208785,660657469,16,100,118.8630599975586
1775842079254971,660687486,16,100,118.8630599975586
1775842079277963,660717486,16,100,118.8630599975586
1775842079299167,660747486,16,100,118.8630599975586
1775842079323887,660777486,16,100,118.8630599975586
1775842079348813,660807486,16,100,118.8630599975586
1775842079387044,660837486,16,100,118.8630599975586
1775842079414035,660867486,16,100,118.8630599975586
1775842079434612,660897486,16,100,118.8630599975586
1775842079470511,660927525,16,100,118.8630599975586
1775842079497538,660957490,16,100,118.8630599975586
1775842079520891,660986475,16,100,118.8630599975586
1775842079566482,661016492,16,100,118.8630599975586
1775842079590292,661046483,16,100,118.8630599975586
1775842079615045,661076485,16,100,118.8630599975586
1775842079639231,661106485,16,100,118.8630599975586
1775842079678846,661136485,16,100,118.8630599975586
1775842079708454,661166485,16,100,118.8630599975586
1775842079737534,661196478,16,100,118.8630599975586
1775842079763096,661226479,16,100,118.8630599975586
1775842079797431,661256455,16,100,118.8630599975586
1775842079822354,661286494,16,100,118.8630599975586
1775842079887831,661316477,16,100,118.8630599975586
1775842079898655,661345513,16,100,118.8630599975586
1775842079908545,661375470,16,100,118.8630599975586
1775842079964495,661405483,16,100,118.8630599975586
1775842080054194,661434980,16,100,118.8630599975586
1775842080058200,661493293,16,100,118.8630599975586
1775842080070318,661524485,16,100,118.8630599975586
1775842080083215,661554483,16,100,118.8630599975586
1775842080116859,661584458,16,100,118.8630599975586
1775842080184001,661614484,16,100,118.8630599975586
1775842080188906,661641953,16,100,118.8630599975586
1775842080213810,661672489,16,100,118.8630599975586
1775842080238390,661702455,16,100,118.8630599975586
1775842080276996,661732475,16,100,118.8630599975586
1775842080303225,661762477,16,100,118.8630599975586
1775842080332200,661792470,16,100,118.8630599975586
1775842080355319,661822475,16,100,118.8630599975586
1775842080387637,661852477,16,100,118.8630599975586
1775842080423018,661882477,16,100,118.8630599975586
1775842080447075,661912697,16,100,118.8630599975586
1775842080486509,661942528,16,100,118.8630599975586
1775842080514392,661972475,16,100,118.8630599975586
1775842080565304,662002497,16,100,118.8630599975586
1775842080587007,662032486,16,100,118.8630599975586
1775842080612389,662062485,16,100,118.8630599975586
1775842080643065,662092479,16,100,118.8630599975586
1775842080669889,662122486,16,100,118.8630599975586
1775842080694432,662152479,16,100,118.8630599975586
1775842080717769,662182485,16,100,118.8630599975586
1775842080758840,662212477,16,100,118.8630599975586
1775842080772927,662241470,16,100,118.8630599975586
1775842080826489,662271479,16,100,118.8630599975586
1775842080846524,662301482,16,100,118.8630599975586
1775842080868981,662331478,16,100,118.8630599975586
1775842080926656,662360513,16,100,118.8630599975586
1775842080947911,662390477,16,100,118.8630599975586
1775842080972200,662420485,16,100,118.8630599975586
1775842081000641,662450469,16,100,118.8630599975586
1775842081027980,662480486,16,100,118.8630599975586
1775842081076264,662510446,16,100,118.8630599975586
1775842081112592,662540485,16,100,118.8630599975586
1775842081133987,662570470,16,100,118.8630599975586
1775842081158613,662600486,16,100,118.8630599975586
1775842081183620,662630455,16,100,118.8630599975586
1775842081233597,662660483,16,100,118.8630599975586
1775842081255897,662689477,16,100,118.8630599975586
1775842081280292,662719485,16,100,118.8630599975586
1775842081302606,662749477,16,100,118.8630599975586
1775842081328538,662779485,16,100,118.8630599975586
1775842081364891,662809478,16,100,118.8630599975586
1775842081388530,662839458,16,100,118.8630599975586
1775842081402011,662869478,16,100,118.8630599975586
1775842081455657,662899481,16,100,118.8630599975586
1775842081480792,662927531,16,100,118.8630599975586
1775842081486960,662957465,16,100,118.8630599975586
1775842081536358,662986491,16,100,118.8630599975586
1775842081558835,663016489,16,100,118.8630599975586
1775842081585410,663046475,16,100,118.8630599975586
1775842081610476,663076485,16,100,118.8630599975586
1775842081648210,663106485,16,100,118.8630599975586
1775842081682818,663136486,16,100,118.8630599975586
1775842081705590,663166469,16,100,118.8630599975586
1775842081733515,663196486,16,100,118.8630599975586
1775842081763480,663226486,16,100,118.8630599975586
1775842081792541,663256486,16,100,118.8630599975586
1775842081831219,663286486,16,100,118.8630599975586
1775842081853093,663316486,16,100,118.8630599975586
1775842081893735,663346486,16,100,118.8630599975586
1775842081914008,663376486,16,100,118.8630599975586
1775842081949609,663406486,16,100,118.8630599975586
1775842081976367,663436485,16,100,118.8630599975586
1775842082006989,663466485,16,100,118.8630599975586
1775842082029748,663496470,16,100,118.8630599975586
1775842082061861,663526487,16,100,118.8630599975586
1775842082087497,663556482,16,100,118.8630599975586
1775842082125563,663586485,16,100,118.8630599975586
1775842082149137,663616513,16,100,118.8630599975586
1775842082185810,663646485,16,100,118.8630599975586
1775842082208170,663676485,16,100,118.8630599975586
1775842082251442,663706478,16,100,118.8630599975586
1775842082278291,663736486,16,100,118.8630599975586
1775842082303325,663766455,16,100,118.8630599975586
1775842082330248,663796485,16,100,118.8630599975586
1775842082368704,663826477,16,100,118.8630599975586
1775842082394059,663856485,16,100,118.8630599975586
1775842082431649,663886463,16,100,118.8630599975586
1775842082463843,663916520,16,100,118.8630599975586
1775842082489163,663946490,16,100,118.8630599975586
1775842082519913,663975920,16,100,118.8630599975586
1775842082541631,664006489,16,100,118.8630599975586
1775842082612007,664036485,16,100,118.8630599975586
1775842082638084,664066485,16,100,118.8630599975586
1775842082658918,664096457,16,100,118.8630599975586
1775842082685671,664126486,16,100,118.8630599975586
1775842082715512,664156481,16,100,118.8630599975586
1775842082744764,664186487,16,100,118.8630599975586
1775842082775063,664216463,16,100,118.8630599975586
1775842082797204,664246484,16,100,118.8630599975586
1775842082827846,664276485,16,100,118.8630599975586
1775842082854653,664306475,16,100,118.8630599975586
1775842082895911,664336485,16,100,118.8630599975586
1775842082928417,664366485,16,100,118.8630599975586
1775842082943027,664396485,16,100,118.8630599975586
1775842082968003,664426470,16,100,118.8630599975586
1775842082994671,664456486,16,100,118.8630599975586
1775842083033979,664486486,16,100,118.8630599975586
1775842083061799,664516486,16,100,118.8630599975586
1775842083088763,664546486,16,100,118.8630599975586
1775842083132251,664576486,16,100,118.8630599975586
1775842083157613,664606486,16,100,118.8630599975586
1775842083184336,664636486,16,100,118.8630599975586
1775842083204568,664665486,16,100,118.8630599975586
1775842083230941,664695484,16,100,118.8630599975586
1775842083282285,664725512,16,100,118.8630599975586
1775842083306665,664755470,16,100,118.8630599975586
1775842083333744,664785486,16,100,118.8630599975586
1775842083358972,664815482,16,100,118.8630599975586
1775842083404701,664845485,16,100,118.8630599975586
1775842083425509,664875485,16,100,118.8630599975586
1775842083450742,664905485,16,100,118.8630599975586
1775842083474492,664935525,16,100,118.8630599975586
1775842083508497,664965485,16,100,118.8630599975586
1775842083546725,664995496,16,100,118.8630599975586
1775842083579359,665025458,16,100,118.8630599975586
1775842083600996,665054800,16,100,118.8630599975586
1775842083624063,665084477,16,100,118.8630599975586
1775842083647509,665114485,16,100,118.8630599975586
1775842083691448,665144463,16,100,118.8630599975586
1775842083724154,665174483,16,100,118.8630599975586
1775842083752048,665204485,16,100,118.8630599975586
1775842083773286,665234485,16,100,118.8630599975586
1775842083843526,665264485,16,100,118.8630599975586
1775842083850389,665294485,16,100,118.8630599975586
1775842083908825,665325214,16,100,118.8630599975586
1775842083911780,665355765,15,100,118.8630599975586
1775842083946234,665386496,16,100,118.8630599975586
1775842083957628,665416481,16,100,118.8630599975586
1775842083995336,665446486,16,100,118.8630599975586
1775842084019140,665476463,16,100,118.8630599975586
1775842084039926,665506484,16,100,118.8630599975586
1775842084075161,665536486,16,100,118.8630599975586
1775842084115615,665566475,16,100,118.8630599975586
1775842084150949,665596485,16,100,118.8630599975586
1775842084178280,665626485,16,100,118.8630599975586
1775842084197656,665656486,16,100,118.8630599975586
1775842084239505,665686469,16,100,118.8630599975586
1775842084267524,665716486,16,100,118.8630599975586
1775842084297849,665746486,16,100,118.8630599975586
1775842084321859,665776486,16,100,118.8630599975586
1775842084348104,665806486,16,100,118.8630599975586
1775842084378079,665836486,16,100,118.8630599975586
1775842084404956,665866486,16,100,118.8630599975586
1775842084436541,665896486,16,100,118.8630599975586
1775842084460457,665926529,16,100,118.8630599975586
1775842084499509,665956488,16,100,118.8630599975586
1775842084521851,665985492,15,100,118.8630599975586
1775842084570646,666015475,16,100,118.8630599975586
