ts,ts.1,copv_1,copv_2,d_cont,i_cont,p_cont,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,current_angle,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1776447600064287,1032301477,2486.093994140625,-0.0156238675117492,0,1.806164979934692,0,0,0.0,0.2812519669532776,0,True,False,False,2490.937744140625,0.0,0.0,0,0.0312477350234985,0.2812519669532776,0
1776447600223906,1032447589,2485.78125,0.0,0,1.806164979934692,0,0,0.062495470046997,0.3281347453594208,0,True,False,False,2490.468994140625,0.0,0.0,0,0.0312477350234985,0.2812519669532776,0
1776447600370047,1032605571,2485.625244140625,0.0,0,1.806164979934692,0,0,0.062495470046997,0.2812519669532776,0,True,False,False,2490.15625,0.0,0.0,0,0.0312477350234985,0.2812519669532776,0
1776447600499978,1032737460,2485.000244140625,-0.0156238675117492,0,1.806164979934692,0,0,0.0312477350234985,0.4218779504299164,0,True,False,False,2489.843994140625,0.0,0.0,0,0.0312477350234985,0.2812519669532776,0
1776447600645795,1032875799,2484.843994140625,-0.0156238675117492,0,1.806164979934692,0,0,0.0,0.3281347453594208,0,True,False,False,2489.53125,0.0,0.0,0,0.0312477350234985,0.2812519669532776,0
1776447600786673,1033023318,2484.375244140625,0.0,0,1.806164979934692,0,0,0.0312477350234985,0.3750063478946686,0,True,False,False,2488.906494140625,0.0,0.0,0,0.0312477350234985,0.3281347453594208,0
1776447600925013,1033161974,2484.0625,0.0,0,1.806164979934692,0,0,0.062495470046997,0.2343803644180298,0,True,False,False,2488.750244140625,0.0,0.0,0,0.0312477350234985,0.3281347453594208,0
1776447601057631,1033296646,2484.0625,-0.0312551856040954,0,1.806164979934692,0,0,0.0312477350234985,0.2812519669532776,0,True,False,False,2488.593994140625,0.0,0.0,0,0.0312477350234985,0.3281347453594208,0
1776447601195963,1033435544,2484.0625,0.0,0,1.806164979934692,0,0,0.0312477350234985,0.3281347453594208,0,True,False,False,2488.125244140625,0.0,0.0,0,0.0312477350234985,0.3281347453594208,0
1776447601340439,1033572521,2483.437744140625,-0.0156238675117492,0,1.806164979934692,0,0,0.0312477350234985,0.2812519669532776,0,True,False,False,2487.96875,0.0,0.0,0,0.0312477350234985,0.3281347453594208,0
