ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775842121871949,2127660454,16.75,30.8125,0,19.9375
1775842122954630,2128750057,16.8125,30.875,0,19.9375
1775842126207622,2132004484,16.8125,30.875,0,19.9375
1775842134922590,2140694101,16.8125,30.8125,0,19.9375
1775842138185654,2143972116,16.6875,30.8125,0,19.875
1775842151269690,2156998652,16.5,30.5625,0,19.75
1775842157728151,2163522130,16.625,30.4375,0,19.8125
1775842162075857,2167857131,16.6875,30.5,0,19.875
1775842167558350,2173314053,16.75,30.5625,0,19.9375
1775842173069682,2178722139,16.8125,30.5625,0,19.9375
1775842174061245,2179810990,16.875,30.5625,0,20.0
1775842175103223,2180900702,16.875,30.625,0,20.0625
1775842182811767,2188599114,16.8125,30.5625,0,19.9375
1775842187162905,2192965990,16.9375,30.625,0,20.0
1775842190452324,2196246313,16.9375,30.5625,0,19.9375
1775842193743130,2199540442,16.875,30.75,0,19.875
1775842201386620,2207174958,16.8125,30.6875,0,19.875
1775842202470500,2208259125,16.9375,30.6875,0,19.9375
1775842210133101,2215898193,16.875,30.5,0,19.875
1775842213380629,2219161304,16.9375,30.5625,0,19.875
1775842214506257,2220249866,16.875,30.5625,0,19.8125
1775842220988861,2226785101,16.9375,30.5,0,19.875
1775842230806741,2236598119,17.125,30.6875,0,20.0
1775842239499880,2245287992,17.1875,30.6875,0,20.0625
1775842241685555,2247476939,17.25,30.8125,0,20.125
1775842242769116,2248558030,17.1875,30.8125,0,20.125
1775842243862544,2249638647,17.25,30.75,0,20.125
1775842244954721,2250733106,17.25,30.8125,0,20.125
1775842247125960,2252921902,17.1875,30.6875,0,20.0
1775842258006415,2263802029,17.375,30.875,0,20.25
1775842259102807,2264885414,17.375,30.875,0,20.25
1775842262466419,2268266097,17.5,30.9375,0,20.375
1775842263601114,2269378609,17.4375,31.0,0,20.375
1775842266993033,2272781114,17.4375,30.9375,0,20.3125
1775842269271673,2275021072,17.5,31.0,0,20.375
1775842278183999,2283972567,17.4375,30.75,0,20.1875
1775842282643730,2288433653,17.5,30.875,0,20.3125
1775842290388854,2296173064,17.4375,30.75,0,20.5625
1775842299125426,2304924640,17.625,30.8125,0,20.875
1775842317753842,2323552118,17.625,30.75,0,20.625
1775842321017137,2326812921,17.625,30.75,0,20.5
1775842325401884,2331167121,17.625,30.6875,0,20.4375
1775842326475539,2332266107,17.5,30.5625,0,20.375
1775842327572727,2333370469,17.5,30.625,0,20.375
1775842339666978,2345418041,17.625,30.6875,0,20.375
1775842347229167,2353001047,17.6875,30.75,0,20.4375
1775842355955023,2361745119,18.0,30.75,0,20.625
1775842364711410,2370431055,18.0625,30.875,0,20.75
1775842370091852,2375886111,18.0625,30.6875,0,20.6875
1775842374433096,2380234634,18.125,30.875,0,20.75
1775842375521073,2381311590,18.1875,30.875,0,20.75
1775842376616338,2382389119,18.125,30.875,0,20.75
1775842385327302,2391098303,18.125,30.75,0,20.6875
1775842389690065,2395465635,18.125,30.6875,0,20.6875
1775842392917354,2398715907,18.0625,30.5625,0,20.625
1775842402717677,2408512959,18.3125,30.75,0,20.8125
1775842411476426,2417257644,18.3125,30.75,0,20.8125
1775842415821647,2421602099,18.1875,30.5,0,20.6875
1775842427814876,2433589002,18.5,30.875,0,21.0
1775842428949942,2434691106,18.5625,30.875,0,21.0
1775842431142593,2436906077,18.5,30.8125,0,20.875
1775842433390271,2439154495,18.4375,30.8125,0,20.875
1775842435648523,2441436910,18.5,30.6875,0,20.9375
1775842441338206,2447108500,18.5,30.75,0,20.9375
1775842445916273,2451707279,18.4375,30.6875,0,20.9375
1775842452782931,2458540016,18.4375,30.5,0,20.8125
1775842469858343,2475657853,18.8125,30.75,0,21.25
1775842473306170,2479082281,18.875,30.8125,0,21.375
1775842476732986,2482519103,18.875,30.9375,0,21.4375
1775842477873816,2483657117,18.875,31.0,0,21.4375
1775842480076136,2485852597,18.9375,30.8125,0,21.4375
1775842489896820,2495694110,18.75,30.625,0,21.25
1775842495370666,2501161124,18.875,30.6875,0,21.4375
1775842499770664,2505557897,19.0,30.75,0,21.5625
1775842521548954,2527149091,19.125,30.75,0,21.8125
1775842524944960,2530630624,19.3125,30.875,0,21.9375
1775842537433690,2543200862,19.3125,30.9375,0,21.875
1775842541817666,2547607101,19.3125,30.8125,0,21.875
1775842543994623,2549782643,19.3125,30.875,0,21.875
1775842550542506,2556313107,19.3125,30.8125,0,21.8125
1775842554936450,2560663030,19.4375,30.9375,0,21.875
1775842557054827,2562829108,19.4375,30.875,0,21.875
1775842561435588,2567193118,19.375,30.875,0,21.875
1775842567952757,2573748437,19.5,30.9375,0,21.8125
1775842570134430,2575925215,19.4375,30.9375,0,21.8125
1775842579978343,2585755910,19.375,30.9375,0,21.6875
1775842583226895,2589010104,19.3125,30.9375,0,21.5625
1775842586494062,2592287664,19.125,30.625,0,21.4375
1775842588709454,2594484015,19.125,30.6875,0,21.375
1775842594128204,2599922129,18.9375,30.5,0,21.25
1775842595768641,37193020,18.9375,27.8125,0,21.6875
1775842596865825,38295643,19.0,27.8125,0,21.75
1775842597477538,2603221124,18.9375,30.5,0,21.25
1775842598526206,2604310871,18.9375,30.5625,0,21.1875
1775842599599470,2605393589,18.9375,30.5625,0,21.125
1775842601210101,42612499,19.0625,28.0,0,21.8125
1775842603365290,44793158,19.125,28.0625,0,21.6875
1775842604471029,45898342,19.125,28.1875,0,21.8125
1775842605089601,2610883114,18.75,30.4375,0,21.0
1775842606629185,48061279,19.3125,28.3125,0,21.8125
1775842607280056,2613054606,18.8125,30.4375,0,21.0
1775842609447010,2615237116,18.875,30.5,0,21.125
1775842609894302,51323350,19.3125,28.1875,0,21.875
1775842611646309,2617418166,18.875,30.5625,0,21.1875
1775842618171817,2623946198,19.0,30.5625,0,21.3125
