ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775846907989459,4010466107,-81.125,29.1875,0,-64.8125
1775846915611450,4018089632,-81.25,29.0625,0,-65.125
1775846918860452,4021356454,-81.25,29.1875,0,-65.125
1775846928756130,4031169694,-81.375,28.8125,0,-65.3125
1775846939545958,4042034611,-80.8125,28.4375,0,-65.875
1775846940620987,4043109494,-80.6875,28.4375,0,-66.375
1775846941734038,4044199688,-80.6875,28.4375,0,-66.6875
1775846943908192,4046391694,-80.6875,28.3125,0,-67.5
1775846945029098,4047479912,-80.6875,28.25,0,-68.0
1775846947174601,4049650608,-80.6875,28.25,0,-68.6875
1775846973206368,4075706309,-80.8125,27.25,0,-80.9375
1775846978753516,4081167033,-80.9375,27.0625,0,-81.0
1775846979823776,4082268761,-80.9375,27.0625,0,-81.125
1775846996131376,4098596636,-80.9375,26.75,0,-81.0
1775846997234861,4099670637,-81.0625,26.6875,0,-81.125
1775846999358810,4101844876,-81.0625,26.4375,0,-81.25
1775847002599246,4105098126,-81.0625,26.4375,0,-81.375
1775847012430022,4114917248,-80.875,26.375,0,-81.125
1775847013544603,4116017644,-80.8125,26.375,0,-81.125
1775847022225220,4124691593,-80.9375,26.25,0,-81.125
1775847033107512,4135598714,-81.25,25.625,0,-81.6875
1775847044049709,4146503121,-81.0625,25.5625,0,-81.375
1775847048354713,4150847702,-80.9375,25.5,0,-81.3125
1775847049426082,4151927588,-81.0625,25.4375,0,-81.375
1775847052789931,4155196668,-80.875,27.875,0,-81.125
1775847057039739,4159541213,-81.1875,31.9375,0,-81.5625
1775847063552437,4166046196,-81.125,38.75,0,-81.5
1775847070200513,4172610138,-80.8125,40.4375,0,-81.25
1775847072377787,4174790197,-81.0625,40.5625,0,-81.3125
1775847078910589,4181314895,-81.5,40.125,0,-82.0625
1775847085316330,4187806722,-81.625,39.5625,0,-82.0
1775847088565664,4191063757,-81.75,39.0625,0,-82.1875
1775847098391835,4200873266,-81.75,37.5625,0,-82.25
1775847100547578,4203048644,-81.75,37.125,0,-82.125
1775847102734014,4205219619,-81.8125,36.9375,0,-82.1875
1775847108185395,4210654229,-81.625,36.5625,0,-82.0625
1775847110364688,4212824697,-81.625,36.625,0,-82.0
1775847115774164,4218273719,-81.625,36.5,0,-81.9375
1775847116878865,4219347692,-81.5625,36.5,0,-81.9375
1775847120112443,4222604608,-81.5,36.125,0,-81.75
1775847125692593,4228042693,-81.3125,35.75,0,-81.75
1775847126781094,4229127078,-81.375,35.5625,0,-81.8125
1775847139754607,4242182197,-81.125,34.25,0,-81.4375
1775847144052144,4246542301,-81.1875,33.5625,0,-81.75
1775847146254086,4248717705,-81.5,33.125,0,-81.8125
1775847148444093,4250916544,-81.3125,33.0,0,-81.75
1775847150600727,4253098587,-81.5625,32.6875,0,-81.9375
1775847151739567,4254189215,-81.4375,33.0,0,-81.8125
1775847158190378,4260681207,-81.5,33.375,0,-82.0625
1775847159256807,4261763662,-81.625,33.4375,0,-82.0
1775847169061705,4271557123,-81.625,35.0,0,-82.0625
1775847170196846,4272649604,-81.5,35.1875,0,-81.875
1775847172331178,4274827693,-81.375,35.125,0,-82.0
1775847179997990,4282464512,-81.75,34.5,0,-82.0625
1775847202858475,10389796,-81.9375,34.1875,0,-82.3125
1775847212678751,20200406,-82.125,34.75,0,-82.4375
1775847219238216,26746409,-82.0,34.375,0,-82.5625
1775847221390113,28916753,-82.1875,34.1875,0,-82.5
1775847224650313,32183943,-82.0,34.0,0,-82.375
1775847230115009,37646396,-81.9375,34.125,0,-82.1875
1775847233402039,40932404,-82.125,34.4375,0,-82.375
1775847242169811,49633924,-81.875,34.3125,0,-82.125
1775847246586255,54004851,-81.875,34.0625,0,-82.0625
