ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775845647619747,2749961731,-81.8125,34.0,0,-81.6875
1775845648667400,2751059703,-81.875,33.8125,0,-81.6875
1775845657234746,2759747702,-82.0625,32.6875,0,-81.875
1775845673618050,2776135242,-82.1875,31.0,0,-82.125
1775845674735901,2777236135,-82.1875,30.875,0,-82.1875
1775845682361141,2784841719,-82.0,30.3125,0,-82.1875
1775845684500919,2787028359,-82.0625,30.3125,0,-82.0625
1775845692185224,2794684706,-82.4375,29.6875,0,-82.4375
1775845693266757,2795772690,-82.1875,29.625,0,-82.375
1775845700935133,2803367431,-82.25,29.25,0,-82.5
1775845705435625,2807697186,-82.3125,28.9375,0,-82.5
1775845706552547,2808773506,-82.4375,28.9375,0,-82.625
1775845709775304,2812020691,-82.3125,28.875,0,-82.5
1775845711972811,2814193702,-82.3125,28.8125,0,-82.625
1775845713017282,2815287288,-82.3125,28.75,0,-82.4375
1775845714050370,2816364919,-82.1875,28.75,0,-82.625
1775845715143249,2817466196,-82.125,28.9375,0,-82.4375
1775845735802558,2838134754,-82.6875,35.125,0,-82.3125
1775845745461128,2847893178,-82.4375,35.1875,0,-82.3125
1775845754123634,2856598703,-82.4375,34.875,0,-82.5
1775845755197773,2857675687,-82.375,34.8125,0,-82.375
1775845757434704,2859884529,-82.3125,34.75,0,-82.4375
1775845760729741,2863139152,-82.25,34.5,0,-82.375
1775845764997723,2867510021,-82.375,34.125,0,-82.5625
1775845769330254,2871852705,-82.3125,35.5,0,-82.5625
1775845770426631,2872949176,-82.25,36.3125,0,-82.625
1775845772607838,2875116496,-82.625,37.125,0,-82.8125
1775845774779709,2877297719,-82.5625,37.8125,0,-82.9375
1775845776972700,2879472714,-82.6875,39.125,0,-83.0
1775845778077107,2880564201,-82.6875,39.75,0,-82.9375
1775845783522797,2886024706,-82.5,40.1875,0,-82.875
1775845784635955,2887132186,-82.4375,40.125,0,-82.875
1775845792220912,2894701523,-82.25,39.1875,0,-82.75
1775845810725621,2913235555,-82.0625,40.5625,0,-82.625
1775845816155925,2918647614,-82.125,40.1875,0,-82.5
1775845819467281,2921916258,-82.0625,39.5625,0,-82.5
1775845820547265,2922999722,-81.9375,39.4375,0,-82.4375
1775845821608136,2924099149,-81.875,39.25,0,-82.4375
1775845833559727,2936071757,-81.8125,39.5625,0,-82.1875
1775845834634550,2937148023,-81.875,39.625,0,-82.1875
1775845837893041,2940397701,-81.875,40.25,0,-82.0625
1775845838992756,2941485719,-81.875,40.5625,0,-82.1875
1775845842259008,2944773619,-81.9375,40.6875,0,-82.3125
1775845847713320,2950217165,-81.8125,40.25,0,-82.125
1775845849922137,2952391147,-81.8125,39.9375,0,-82.0625
1775845864004022,2966516707,-82.4375,37.5625,0,-82.1875
1775845869470377,2971983754,-82.5625,36.8125,0,-82.5
1775845878190678,2980691724,-82.6875,36.625,0,-82.625
1775845891318095,2993716047,-82.75,39.0625,0,-82.75
1775845899900947,3002415198,-82.75,37.9375,0,-83.0625
1775845914082654,3016588083,-82.6875,35.3125,0,-82.875
1775845923851787,3026371248,-83.3125,33.0,0,-83.0
1775845928221267,3030728701,-82.75,32.1875,0,-82.875
1775845929318509,3031834072,-82.6875,32.0,0,-82.625
1775845931474009,3033990705,-82.625,31.5625,0,-82.625
1775845932612548,3035080695,-82.5625,31.4375,0,-82.6875
1775845933677550,3036169705,-82.6875,31.0625,0,-82.6875
1775845939081038,3041595580,-82.4375,30.125,0,-82.625
1775845940206506,3042693044,-82.75,29.8125,0,-82.625
1775845945621611,3048119718,-82.75,31.125,0,-82.75
1775845946714255,3049225190,-82.625,31.5,0,-82.625
1775845948982769,3051420641,-82.5,32.0625,0,-82.5
1775845960908679,3063398340,-82.4375,34.0625,0,-82.4375
1775845963086860,3065581885,-82.5625,34.6875,0,-82.3125
1775845964178478,3066663163,-82.5625,34.8125,0,-82.25
1775845976133607,3078638227,-82.6875,35.0,0,-82.6875
1775845978303814,3080812634,-82.625,35.9375,0,-82.625
1775845980513202,3083006216,-82.375,36.375,0,-82.5
1775845981615603,3084094233,-82.5,36.4375,0,-82.5
1775845983765161,3086276171,-82.5625,36.4375,0,-82.4375
1775845985961877,3088481212,-82.5625,36.3125,0,-82.4375
1775845990314049,3092821699,-82.6875,35.6875,0,-82.5
1775845997963932,3100423700,-82.5,37.0625,0,-82.4375
1775845999068388,3101517608,-82.5625,37.4375,0,-82.1875
1775846000111725,3102613376,-82.5,37.75,0,-82.4375
1775846008793772,3111307133,-82.4375,38.3125,0,-82.5
1775846009873346,3112390703,-82.375,38.25,0,-82.3125
1775846010973534,3113480587,-82.375,38.0625,0,-82.25
1775846014236881,3116755687,-82.3125,37.625,0,-82.1875
1775846018629136,3121091747,-82.25,36.8125,0,-82.0625
1775846019718794,3122171578,-82.1875,36.5625,0,-81.8125
1775846021907568,3124341490,-81.875,36.25,0,-72.0
1775846022963681,3125431196,-81.9375,35.75,0,-61.25
1775846024012915,3126512982,-81.9375,35.0,0,-53.375
1775846026218372,3128702179,-81.75,32.75,0,-41.0
1775846027276674,3129795151,-81.8125,31.0625,0,-35.4375
1775846032716445,3135224932,-81.75,24.0,0,-24.0625
1775846033826338,3136325329,-81.9375,22.5625,0,-22.875
1775846040378047,3142881324,-81.75,18.125,0,-19.5625
1775846044779459,3147225080,-81.875,21.125,0,-23.125
1775846045897869,3148295623,-81.9375,21.75,0,-25.125
1775846056635482,3159128583,-81.8125,33.0,0,-37.5625
1775846067561228,3169978526,-81.6875,34.0,0,-44.6875
1775846069689048,3172156730,-81.625,34.0625,0,-45.6875
1775846078387542,3180852042,-81.625,33.4375,0,-48.9375
1775846080516970,3183017047,-81.625,33.1875,0,-49.875
1775846082670589,3185184651,-81.5,32.875,0,-50.5625
1775846084887946,3187340794,-81.75,32.625,0,-51.125
1775846088114599,3190595016,-81.5,32.3125,0,-52.125
1775846093555457,3196056715,-81.375,31.1875,0,-53.6875
1775846099018251,3201507023,-81.5,30.375,0,-55.0625
1775846103381614,3205863313,-81.25,29.9375,0,-56.0
1775846107715187,3210232237,-81.1875,29.0625,0,-56.875
1775846111064962,3213508442,-81.0625,28.5625,0,-57.375
1775846114280481,3216758155,-81.0625,27.9375,0,-58.3125
1775846117525692,3220011580,-81.1875,27.375,0,-59.0
1775846120760859,3223267578,-81.0625,27.5,0,-59.5625
1775846124119212,3226531240,-81.125,29.0625,0,-60.1875
1775846133783778,3236298796,-81.0625,36.5,0,-61.75
1775846134871488,3237381505,-81.0625,37.0625,0,-61.875
1775846137069316,3239558196,-81.0625,37.5,0,-62.1875
1775846141500946,3243933702,-81.0625,37.5625,0,-62.9375
1775846144746053,3247208990,-81.0625,37.5,0,-63.3125
1775846152337143,3254818706,-80.9375,37.5625,0,-64.125
1775846165352764,3267859416,-80.875,39.1875,0,-65.5625
1775846168609235,3271119182,-80.9375,39.125,0,-65.9375
1775846173046659,3275467179,-80.9375,38.4375,0,-66.375
1775846178489360,3280916720,-81.25,37.1875,0,-67.1875
1775846183898114,3286377693,-81.0625,36.125,0,-69.0625
1775846185008213,3287466601,-80.9375,35.9375,0,-69.4375
1775846187127429,3289646710,-80.9375,35.375,0,-70.4375
1775846193624279,3296139525,-81.3125,33.9375,0,-73.1875
1775846198070938,3300487080,-80.9375,33.125,0,-74.9375
1775846201251849,3303741690,-81.375,32.25,0,-79.3125
1775846204487412,3307007024,-81.5,31.5,0,-81.375
1775846207771101,3310251179,-81.25,31.0,0,-81.4375
1775846211015934,3313532703,-81.4375,30.3125,0,-81.6875
1775846214274213,3316784932,-81.625,29.75,0,-81.875
1775846219778644,3322257725,-81.5,28.875,0,-81.625
1775846226277598,3328796042,-81.5625,27.75,0,-81.8125
1775846229527889,3332047288,-81.5,27.3125,0,-81.6875
1775846230617337,3333136264,-81.625,27.125,0,-81.6875
1775846239331738,3341824173,-81.6875,26.0625,0,-81.9375
1775846249196950,3351647571,-82.4375,24.75,0,-82.375
1775846255680039,3358166495,-82.625,24.0625,0,-82.6875
1775846260098298,3362498034,-82.8125,23.625,0,-82.6875
1775846261165593,3363573698,-82.8125,23.5625,0,-82.75
1775846265394873,3367905486,-82.875,23.25,0,-83.0
1775846266488618,3368989478,-82.6875,23.1875,0,-83.0
1775846270931548,3373316025,-82.875,23.0,0,-82.9375
1775846284935002,3387451117,-82.5625,22.25,0,-82.75
1775846286047656,3388534187,-82.5625,22.1875,0,-82.8125
1775846294705022,3397204718,-82.9375,21.5,0,-82.9375
1775846296878165,3399386702,-83.125,21.25,0,-83.0625
1775846297958970,3400466695,-83.3125,21.125,0,-83.0625
1775846299067119,3401560620,-83.25,21.0625,0,-83.125
1775846306707795,3409186462,-83.9375,20.25,0,-83.75
1775846315407714,3417909710,-84.25,19.625,0,-84.125
1775846322994303,3425508194,-84.8125,18.9375,0,-84.6875
1775846326280329,3428748393,-84.8125,18.875,0,-84.625
1775846331696671,3434181681,-84.625,18.875,0,-84.5625
1775846336013404,3438504703,-84.625,18.875,0,-84.5625
1775846340351598,3442863606,-84.5,18.875,0,-84.4375
1775846341477938,3443958504,-84.3125,18.9375,0,-84.4375
1775846343679304,3446139711,-84.25,18.9375,0,-84.3125
1775846357814699,3460285611,-84.0,18.6875,0,-84.1875
1775846358874627,3461385599,-84.125,18.6875,0,-84.25
1775846383941559,3486447198,-83.375,27.75,0,-83.4375
1775846399159351,3501675049,-83.4375,32.1875,0,-83.5
