ts,ts.1,copv_1,copv_2,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1773427273886005,3317547205,250.6250152587891,1.562461256980896,0,-2.624988555908203,75.04686737060547,250.5937347412109,True,False,False,250.78125,-0.1562386751174927,0,-3.515615940093994,75.09374237060547,250.7812652587891
1773427274010198,3317641678,250.6250152587891,0.9375065565109252,0,-4.406243324279785,75.14063262939453,250.5937347412109,True,False,False,250.78125,0.1562386751174927,0,-3.515615940093994,75.09374237060547,250.7812652587891
1773427274110695,3317769204,250.4687805175781,0.3124773502349854,0,-3.468744516372681,74.953125,250.5,True,False,False,250.6250152587891,0.3124773502349854,0,-3.515615940093994,75.09374237060547,250.734375
1773427274215470,3317866204,250.3125305175781,0.468716025352478,0,-4.406243324279785,75.14063262939453,250.5937347412109,True,False,False,250.6250152587891,0.3124773502349854,0,-3.515615940093994,75.09374237060547,250.734375
1773427274319951,3317979217,250.3125305175781,-0.1562386751174927,0,-3.84373950958252,75.04686737060547,250.6874847412109,True,False,False,250.6250152587891,0.1562386751174927,0,-3.515615940093994,75.09374237060547,250.734375
1773427274462090,3318076204,250.4687805175781,2.656206607818604,0,-2.81249737739563,75.04686737060547,250.5468902587891,True,False,False,250.6250152587891,0.3124773502349854,0,-3.515615940093994,75.09374237060547,250.734375
1773427274571994,3318223205,250.4687805175781,0.7811933755874634,0,-4.406243324279785,74.99999237060547,250.5,True,False,False,250.6250152587891,0.468716025352478,0,-3.515615940093994,75.09374237060547,250.6874847412109
1773427274682119,3318332587,250.6250152587891,-2.187490463256836,0,-3.281258106231689,74.99999237060547,250.5,True,False,False,250.6250152587891,0.468716025352478,0,-3.515615940093994,75.09374237060547,250.6874847412109
1773427274781638,3318442368,250.6250152587891,2.187490463256836,0,-2.906240463256836,74.90625,250.5468902587891,True,False,False,250.6250152587891,0.468716025352478,0,-3.468744516372681,75.09374237060547,250.6874847412109
1773427274883102,3318541208,250.4687805175781,2.656206607818604,0,-3.468744516372681,75.09374237060547,250.5937347412109,True,False,False,250.6250152587891,0.6249547004699707,0,-3.468744516372681,75.09374237060547,250.6874847412109
1773427275022534,3318635204,250.6250152587891,-3.124997138977051,0,-2.671882629394531,74.99999237060547,250.40625,True,False,False,250.6250152587891,0.468716025352478,0,-3.468744516372681,75.04686737060547,250.6874847412109
1773427275124786,3318782204,250.1562957763672,0.1562386751174927,0,-3.609381675720215,74.953125,250.4531402587891,True,False,False,250.6250152587891,0.468716025352478,0,-3.468744516372681,75.04686737060547,250.6874847412109
1773427275223327,3318877205,250.1562957763672,0.7811933755874634,0,-3.515615940093994,74.99999237060547,250.4531402587891,True,False,False,250.6250152587891,0.468716025352478,0,-3.468744516372681,75.04686737060547,250.6874847412109
1773427275326679,3318985218,250.1562957763672,1.093745231628418,0,-3.93750524520874,75.09374237060547,250.3125,True,False,False,250.6250152587891,0.6249547004699707,0,-3.468744516372681,75.04686737060547,250.640625
1773427275472718,3319085205,250.4687805175781,2.187490463256836,0,-3.421872854232788,74.90625,250.3593597412109,True,False,False,250.6250152587891,0.6249547004699707,0,-3.468744516372681,75.04686737060547,250.5937347412109
1773427275563111,3319224297,250.1562957763672,-2.656280994415283,0,-3.234364032745361,75.04686737060547,250.40625,True,False,False,250.6250152587891,0.6249547004699707,0,-3.468744516372681,75.04686737060547,250.5937347412109
1773427275675932,3319323207,250.1562957763672,0.7811933755874634,0,-4.218757152557373,74.81250762939453,250.40625,True,False,False,250.6250152587891,0.7811933755874634,0,-3.468744516372681,75.04686737060547,250.5937347412109
1773427275844472,3319436205,250.3125305175781,-1.406297087669373,0,-3.796868085861206,74.85938262939453,250.3593597412109,True,False,False,250.6250152587891,0.7811933755874634,0,-3.468744516372681,75.04686737060547,250.5937347412109
1773427275957174,3319602426,250.3125305175781,-0.1562386751174927,0,-3.562487602233887,74.953125,250.3593597412109,True,False,False,250.4687805175781,0.7811933755874634,0,-3.468744516372681,74.99999237060547,250.5937347412109
1773427276053198,3319711204,250.1562957763672,-1.875013113021851,0,-3.656253337860107,74.99999237060547,250.3593597412109,True,False,False,250.4687805175781,0.7811933755874634,0,-3.468744516372681,74.99999237060547,250.5468902587891
1773427276183709,3319809205,250.4687805175781,0.7811933755874634,0,-2.671882629394531,74.90625,250.3125,True,False,False,250.4687805175781,0.7811933755874634,0,-3.468744516372681,74.99999237060547,250.5468902587891
1773427276292421,3319942205,250.3125305175781,-1.093745231628418,0,-2.624988555908203,74.76561737060547,250.3125,True,False,False,250.4687805175781,0.7811933755874634,0,-3.421872854232788,74.99999237060547,250.5468902587891
1773427276430654,3320049207,250.1562957763672,-0.6250292062759399,0,-3.562487602233887,74.953125,250.2187652587891,True,False,False,250.4687805175781,0.468716025352478,0,-3.421872854232788,74.99999237060547,250.5
1773427276527798,3320186311,250.0000610351562,1.718699932098389,0,-3.93750524520874,74.90625,250.2187652587891,True,False,False,250.4687805175781,0.468716025352478,0,-3.468744516372681,74.99999237060547,250.5
