ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775840923703031,929515104,4.125,31.125,0,14.375
1775840924855487,930596921,4.125,31.0625,0,14.3125
1775840925910667,931680101,4.0,31.0625,0,14.25
1775840929122546,934936010,4.25,31.1875,0,14.375
1775840934608376,940406674,4.25,31.1875,0,14.5625
1775840943282602,949071114,4.25,30.9375,0,14.3125
1775840954110519,959915907,4.625,31.25,0,14.75
1775840963863496,969663107,4.6875,31.125,0,14.625
1775840968225070,974032912,4.5,30.9375,0,14.5
1775840972603393,978387026,4.625,31.0,0,14.5625
1775840982758866,988538370,5.0,31.25,0,14.8125
1775840986207822,991975775,5.0625,31.1875,0,14.875
1775840987301780,993099151,5.1875,31.1875,0,14.8125
1775840996480495,1002284929,5.1875,31.0,0,14.6875
1775841012516313,1018304154,5.1875,30.75,0,14.5
1775841015933222,1021751588,5.375,30.75,0,14.625
1775841042072906,1047878095,5.8125,30.75,0,14.75
1775841044368292,1050178898,5.875,30.8125,0,14.8125
1775841047731801,1053527896,6.125,30.8125,0,14.9375
1775841054406460,1060205109,6.25,30.875,0,14.9375
1775841061002946,1066721031,6.375,31.0,0,15.0625
1775841065297715,1071106176,6.5,30.9375,0,15.0625
1775841066395380,1072196102,6.5,31.0,0,15.0625
1775841068578037,1074388509,6.625,31.0625,0,15.125
1775841071865945,1077649391,6.5625,30.9375,0,15.0625
1775841075120741,1080916770,6.625,31.0,0,15.125
1775841078380675,1084179115,6.8125,31.1875,0,15.25
1775841090323024,1096100023,7.125,31.1875,0,15.3125
1775841104502295,1110256906,7.25,31.125,0,15.25
1775841105555253,1111338995,7.25,31.0625,0,15.1875
1775841109888872,1115693317,7.1875,30.9375,0,15.125
1775841111017907,1116772464,7.1875,30.9375,0,15.125
1775841113140595,1118956110,7.25,30.9375,0,15.125
1775841114239429,1120047441,7.25,31.0,0,15.25
1775841117499802,1123293999,7.1875,30.875,0,15.25
1775841119643968,1125451015,7.1875,30.875,0,15.1875
1775841120743137,1126537929,7.25,30.875,0,15.25
1775841122951782,1128741658,7.375,31.0,0,15.375
1775841125115770,1130912596,7.5,31.125,0,15.5625
1775841138163590,1143934115,7.5,30.875,0,15.3125
1775841145766248,1151528128,7.75,30.8125,0,15.6875
1775841157668921,1163470111,7.9375,30.9375,0,15.75
1775841163173213,1168928579,8.0,30.8125,0,15.5625
1775841165317880,1171124378,8.0,30.8125,0,15.625
1775841167497842,1173297101,8.125,30.9375,0,15.6875
1775841168610398,1174391027,8.0625,30.875,0,15.6875
1775841169693679,1175486877,8.1875,31.0,0,15.5625
1775841188247674,1194027879,8.5625,31.3125,0,15.75
1775841192580634,1198373134,8.5625,31.1875,0,15.625
1775841193680865,1199469100,8.5625,31.1875,0,15.6875
1775841200204384,1205984006,8.5625,31.125,0,15.625
1775841201281564,1207079635,8.625,31.1875,0,15.625
1775841209964506,1215762630,8.5,31.0625,0,15.5625
1775841215399393,1221171416,8.5,31.0625,0,15.5625
1775841218662860,1224435956,8.5625,31.0625,0,15.5625
1775841220799278,1226606048,8.5625,31.0,0,15.5
1775841221894800,1227700021,8.5625,30.9375,0,15.5
1775841240439405,1246239114,8.8125,30.875,0,15.75
1775841243712111,1249492132,8.875,30.875,0,15.875
1775841244858089,1250584970,8.875,30.875,0,15.875
1775841257897671,1263676425,9.125,30.9375,0,16.0625
1775841258963893,1264752103,9.125,31.0,0,16.0625
1775841260078201,1265853576,9.1875,31.0,0,16.0625
1775841271964513,1277763782,9.5,31.3125,0,16.25
1775841275229742,1281028520,9.4375,31.1875,0,16.1875
1775841279627123,1285384608,9.3125,30.9375,0,16.125
1775841287198885,1293008681,9.25,30.8125,0,16.0
1775841288294776,1294104108,9.1875,30.75,0,16.0
1775841292639573,1298450605,9.25,30.875,0,16.0
1775841305702860,1311499180,9.5625,30.9375,0,16.25
1775841306802484,1312585999,9.5625,31.0,0,16.375
1775841308987618,1314772101,9.5625,30.9375,0,16.375
1775841311152113,1316939109,9.5625,30.9375,0,16.25
1775841314378982,1320183599,9.6875,31.0625,0,16.4375
1775841329604615,1335403104,9.9375,31.0625,0,16.625
1775841336173293,1341938119,10.0625,31.1875,0,16.625
1775841337230969,1343033879,10.0625,31.125,0,16.6875
1775841347026694,1352822691,10.25,31.25,0,16.8125
1775841353538960,1359334041,10.375,31.3125,0,17.0
1775841357878939,1363673907,10.375,31.3125,0,16.875
1775841360058584,1365843115,10.5,31.375,0,17.0
1775841365530799,1371317116,10.5625,31.25,0,17.0
1775841369882981,1375692027,10.875,31.5,0,17.1875
1775841372052931,1377850107,10.8125,31.5,0,17.0625
1775841375318732,1381118651,10.875,31.4375,0,17.125
1775841377553309,1383344480,10.9375,31.625,0,17.3125
1775841378655337,1384449115,11.0,31.625,0,17.25
1775841380826077,1386632855,10.9375,31.625,0,17.1875
1775841381918592,1387723057,10.9375,31.4375,0,17.1875
1775841386259471,1392067114,10.875,31.375,0,17.0625
1775841390634970,1396415633,10.875,31.4375,0,17.0625
1775841391700147,1397498924,10.8125,31.375,0,17.0625
1775841401468078,1407273147,11.1875,31.5,0,17.3125
1775841402546799,1408353477,11.125,31.5,0,17.375
1775841403652905,1409436268,11.125,31.6875,0,17.25
1775841405829960,1411600861,11.125,31.5,0,17.3125
1775841407999893,1413787091,11.125,31.4375,0,17.1875
1775841411236063,1417042596,11.125,31.4375,0,17.125
1775841429959486,1435708733,11.5,31.6875,0,17.5
1775841439081922,1444876097,11.5,31.6875,0,17.5
1775841448168859,1453934100,11.5,31.375,0,17.25
1775841454932929,1460703402,11.4375,31.3125,0,17.375
1775841456030688,1461798101,11.5,31.375,0,17.3125
1775841457093343,1462900015,11.5,31.4375,0,17.4375
1775841462811159,1468575097,11.75,31.4375,0,17.5
1775841465084925,1470863094,11.6875,31.375,0,17.5625
1775841471886289,1477688125,11.875,31.625,0,17.6875
1775841479930166,1485726100,11.875,31.625,0,17.75
1775841485678089,1491488028,11.9375,31.625,0,17.625
1775841489056136,1494866100,12.1875,31.6875,0,17.75
1775841492430893,1498233270,12.1875,31.75,0,17.875
1775841493558451,1499363029,12.1875,31.875,0,17.875
1775841506841982,1512648684,12.375,31.6875,0,17.9375
1775841507977948,1513781899,12.4375,31.75,0,17.9375
1775841513623792,1519397120,12.375,31.6875,0,17.875
1775841515844159,1521643900,12.5,31.625,0,17.75
1775841519233394,1525021719,12.375,31.5625,0,17.875
1775841520345209,1526158100,12.375,31.5625,0,17.8125
1775841536279909,1542077854,12.5,31.625,0,18.0625
1775841544252459,1550049001,12.6875,31.75,0,18.1875
1775841545400316,1551185609,12.6875,31.6875,0,18.1875
1775841546518343,1552326722,12.75,31.75,0,18.1875
1775841564726904,1570521598,12.75,31.625,0,18.0625
1775841569268438,1575075109,12.8125,31.4375,0,18.0
1775841578435851,1584177109,13.0,31.5625,0,18.3125
1775841589777488,1595551113,13.25,31.5,0,18.4375
1775841594320049,1600112719,13.1875,31.4375,0,18.4375
1775841596589852,1602369022,13.1875,31.5,0,18.375
1775841598888316,1604679668,13.3125,31.5,0,18.4375
