ts,run,state,depress,igniter,gn2_fill,lox_fill,gn2_drain,ereg_power,press_pilot,ms_since_boot,lox_disconnect
1774635653472579,False,"""CUSTOM""",False,False,False,True,False,False,False,1907643,False
1774635653551244,False,"""CUSTOM""",False,False,False,True,False,False,False,1907713,False
1774635653684561,False,"""CUSTOM""",False,False,False,True,False,False,False,1907848,False
1774635653764471,False,"""CUSTOM""",False,False,False,True,False,False,False,1907921,False
1774635654364836,False,"""CUSTOM""",False,False,False,True,False,False,False,1908518,False
1774635654565919,False,"""CUSTOM""",False,False,False,True,False,False,False,1908716,False
1774635654599118,False,"""CUSTOM""",False,False,False,True,False,False,False,1908765,False
1774635654744252,False,"""CUSTOM""",False,False,False,True,False,False,False,1908920,False
1774635655358193,False,"""CUSTOM""",False,False,False,True,False,False,False,1909532,False
1774635655436878,False,"""CUSTOM""",False,False,False,True,False,False,False,1909587,False
1774635655910665,False,"""CUSTOM""",False,False,False,True,False,False,False,1910090,False
1774635656162482,False,"""CUSTOM""",False,False,False,True,False,False,False,1910342,False
1774635657576856,False,"""CUSTOM""",False,False,False,True,False,False,False,1911760,False
1774635657913092,False,"""CUSTOM""",False,False,False,True,False,False,False,1912082,False
1774635658296337,False,"""CUSTOM""",False,False,False,True,False,False,False,1912477,False
1774635660397027,False,"""CUSTOM""",False,False,False,True,False,False,False,1914545,False
1774635661216435,False,"""CUSTOM""",False,False,False,True,False,False,False,1915384,False
1774635661489493,False,"""CUSTOM""",False,False,False,True,False,False,False,1915665,False
1774635662441498,False,"""CUSTOM""",False,False,False,True,False,False,False,1916622,False
1774635662683567,False,"""CUSTOM""",False,False,False,True,False,False,False,1916867,False
1774635663712001,False,"""CUSTOM""",False,False,False,True,False,False,False,1917834,False
1774635663902531,False,"""CUSTOM""",False,False,False,True,False,False,False,1918031,False
1774635665278286,False,"""CUSTOM""",False,False,False,True,False,False,False,1919449,False
1774635666855751,False,"""CUSTOM""",False,False,False,True,False,False,False,1921040,False
1774635667452899,False,"""CUSTOM""",False,False,False,True,False,False,False,1921616,False
1774635667785847,False,"""CUSTOM""",False,False,False,True,False,False,False,1921958,False
1774635669148355,False,"""STANDBY""",False,False,False,True,False,False,False,1923330,False
1774635669426974,False,"""STANDBY""",False,False,False,True,False,False,False,1923603,False
1774635669694018,False,"""STANDBY""",False,False,False,True,False,False,False,1923853,False
1774635669824861,False,"""STANDBY""",False,False,False,True,False,False,False,1923990,False
1774635672003951,False,"""STANDBY""",False,False,False,True,False,False,False,1926183,False
1774635672319089,False,"""STANDBY""",False,False,False,True,False,False,False,1926502,False
1774635672368365,False,"""STANDBY""",False,False,False,True,False,False,False,1926533,False
1774635672493632,False,"""STANDBY""",False,False,False,True,False,False,False,1926660,False
1774635672550267,False,"""STANDBY""",False,False,False,True,False,False,False,1926691,False
1774635672865967,False,"""STANDBY""",False,False,False,True,False,False,False,1927006,False
