ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775839678009776,3978768399,-20.125,32.0625,0,-3.25
1775839680183037,3980950907,-20.0625,32.0625,0,-3.0625
1775839684539728,3985328229,-19.875,32.125,0,-2.75
1775839685642527,3986415771,-19.875,32.25,0,-2.875
1775839694359869,3995120412,-19.5,32.25,0,-2.5625
1775839696517631,3997305107,-19.4375,32.25,0,-2.625
1775839704141633,4004922354,-19.5,32.0625,0,-2.5625
1775839708502859,4009299518,-19.375,32.0,0,-2.625
1775839710691819,4011483760,-19.3125,32.0625,0,-2.4375
1775839713976076,4014776425,-19.125,32.125,0,-2.375
1775839721631197,4022416398,-18.75,32.4375,0,-1.875
1775839723795193,4024599979,-18.5625,32.4375,0,-1.8125
1775839728162392,4028963422,-18.5625,32.375,0,-1.8125
1775839733616070,4034413805,-18.4375,32.3125,0,-1.8125
1775839740197480,4040973050,-18.1875,32.3125,0,-1.6875
1775839751046285,4051843002,-18.0,32.4375,0,-1.3125
1775839764088601,4064862409,-17.5,32.4375,0,-1.1875
1775839771705004,4072493419,-17.25,32.4375,0,-0.6875
1775839773914198,4074682900,-17.25,32.3125,0,-0.8125
1775839776094885,4076861711,-17.25,32.4375,0,-0.625
1775839781517963,4082303974,-17.0625,32.4375,0,-0.5
1775839786951018,4087751733,-17.0625,32.4375,0,-0.5625
1775839801230298,4101958415,-16.5,32.375,0,0.125
1775839804429435,4105208278,-16.5625,32.3125,0,0.125
1775839807759751,4108447328,-16.4375,32.4375,0,0.125
1775839833773017,4134523885,-16.0625,32.3125,0,0.1875
1775839835992571,4136729835,-16.1875,32.25,0,0.125
1775839839236114,4139986226,-16.0,32.25,0,0.125
1775839843524781,4144321429,-16.0625,32.25,0,0.125
1775839847932070,4148664416,-16.0,32.1875,0,0.125
1775839856595204,4157358325,-15.75,32.1875,0,0.375
1775839857651868,4158447280,-15.75,32.1875,0,0.375
1775839861996266,4162791486,-15.75,32.25,0,0.4375
1775839863098283,4163886422,-15.75,32.125,0,0.5
1775839866370158,4167163929,-15.75,32.0625,0,0.5625
1775839868579601,4169372400,-15.5625,32.1875,0,0.6875
1775839878478120,4179209901,-15.375,32.125,0,0.6875
1775839881710177,4182503306,-15.3125,32.0625,0,0.625
1775839890448756,4191232295,-14.9375,32.125,0,0.875
1775839895889074,4196670400,-14.9375,32.0,0,0.875
1775839904583787,4205351602,-14.8125,32.0,0,1.25
1775839914349720,4215139408,-14.5625,31.9375,0,1.625
1775839916581870,4217306360,-14.5625,31.9375,0,1.6875
1775839925173137,4225963977,-14.25,31.9375,0,1.875
1775839936042031,4236824315,-13.75,32.25,0,2.1875
1775839940390971,4241176210,-13.5,32.375,0,2.25
1775839961023457,4261802276,-13.4375,32.1875,0,2.1875
1775839962102399,4262884393,-13.4375,32.125,0,2.1875
1775839969678410,4270473432,-13.125,32.25,0,2.5625
1775839971880933,4272653943,-13.0625,32.25,0,2.625
1775839981689834,4282436289,-12.5625,32.4375,0,3.125
1775839989253111,4290035427,-12.1875,32.5,0,3.375
1775840002339287,8122602,-12.0,32.375,0,3.4375
1775840008853513,14685111,-12.25,32.1875,0,3.1875
1775840019722681,25540593,-11.875,32.3125,0,3.6875
1775840021884409,27698225,-11.875,32.375,0,3.6875
1775840028437190,34255106,-11.8125,32.3125,0,3.75
1775840037117686,42947953,-11.5,32.25,0,4.1875
1775840039338972,45142441,-11.375,32.4375,0,4.3125
1775840047997501,53805043,-11.25,32.3125,0,4.3125
1775840050143340,55957278,-11.1875,32.375,0,4.375
1775840051231689,57042109,-11.1875,32.375,0,4.375
1775840062139834,67952118,-10.9375,32.25,0,4.375
1775840070813665,76630115,-10.8125,32.375,0,4.8125
1775840077348662,83155499,-10.4375,32.4375,0,4.8125
1775840091445375,97273133,-10.3125,32.4375,0,5.25
1775840092555898,98372059,-10.1875,32.3125,0,5.3125
1775840094770496,100554647,-10.125,32.375,0,5.3125
1775840101287317,107086321,-9.6875,32.4375,0,5.625
1775840102357794,108178105,-9.6875,32.4375,0,5.625
1775840103467395,109269129,-9.6875,32.5,0,5.625
1775840104519138,110341521,-9.6875,32.5,0,5.75
1775840105590904,111417015,-9.625,32.5625,0,5.8125
1775840108887850,114710110,-9.5625,32.5,0,5.875
1775840113230117,119046599,-9.5,32.5,0,5.9375
1775840116498352,122298044,-9.5,32.4375,0,5.9375
1775840121907953,127726560,-9.3125,32.3125,0,5.9375
1775840125176828,130999101,-9.5,32.125,0,5.8125
1775840126318834,132111441,-9.4375,32.125,0,5.8125
1775840131745430,137560928,-9.5,32.0625,0,5.5625
1775840132837371,138644109,-9.5,32.125,0,5.5625
1775840141553595,147370555,-9.3125,32.1875,0,5.8125
1775840142632131,148455610,-9.3125,32.1875,0,5.8125
1775840143735362,149549418,-9.25,32.1875,0,5.8125
1775840153516264,159334915,-9.0,32.0,0,6.0
1775840154606950,160418251,-9.0,32.125,0,6.0
1775840165479406,171303122,-8.9375,31.9375,0,6.125
1775840166618823,172407474,-8.875,31.9375,0,6.125
1775840168780319,174582441,-8.6875,31.9375,0,6.3125
1775840169873598,175675496,-8.6875,31.9375,0,6.25
1775840170972379,176760297,-8.9375,31.8125,0,6.125
1775840178618200,184390334,-8.5625,32.0,0,6.5
1775840179690497,185482122,-8.4375,32.0,0,6.5
1775840180764981,186585104,-8.5,31.875,0,6.4375
1775840187360953,193143036,-8.375,31.8125,0,6.4375
1775840189518918,195315655,-8.375,31.8125,0,6.375
1775840203680623,209461931,-8.0625,31.75,0,6.625
1775840209072994,214888762,-7.6875,31.875,0,7.0
1775840210190694,215970680,-7.75,31.8125,0,7.0625
1775840215670233,221440692,-7.6875,31.875,0,7.125
1775840221101355,226901030,-7.5,31.875,0,7.0625
1775840230824373,236649667,-7.5625,31.625,0,7.0
1775840231925469,237741115,-7.5,31.625,0,7.0625
1775840234105270,239926664,-7.5625,31.5,0,7.0625
1775840238478409,244290435,-7.4375,31.4375,0,7.25
1775840248269629,254056074,-7.0625,31.6875,0,7.8125
1775840257028036,262790712,-6.9375,31.6875,0,7.8125
1775840261296102,267112982,-7.0,31.5625,0,7.8125
1775840267842180,273654464,-7.0,31.375,0,7.8125
1775840275519042,281270132,-6.625,31.5625,0,8.1875
1775840290742131,296546125,-6.9375,31.0,0,7.9375
1775840302701334,308522021,-6.5625,31.25,0,8.125
1775840315801926,321616104,-6.3125,31.25,0,8.5625
1775840326698951,332485896,-6.625,30.625,0,8.375
1775840329943844,335763101,-6.625,30.5625,0,8.25
1775840332114018,337926276,-6.6875,30.5,0,8.25
1775840336467694,342255636,-6.375,30.5625,0,8.5625
1775840337536203,343343019,-6.375,30.5625,0,8.5625
1775840339701258,345518749,-6.375,30.625,0,8.5625
1775840344073245,349884892,-6.0,30.75,0,8.8125
1775840345152046,350973078,-5.9375,30.875,0,8.875
1775840346270969,352069608,-5.9375,30.875,0,8.875
1775840373463624,379276517,-5.3125,30.875,0,9.1875
1775840377809495,383604123,-5.125,30.875,0,9.3125
1775840395193526,401006105,-4.5625,31.1875,0,9.75
