ts,ts.1,copv_1,copv_2,d_cont,i_cont,p_cont,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,current_angle,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1775838000055902,2303469122,149.2188110351562,0,0,1.805152535438538,0,0,0,5.296882152557373,0,True,False,False,149.3750457763672,0,0,0,0,5.718749046325684,0
1775838000213893,2303624624,148.7500152587891,0,0,1.805152535438538,0,0,0,5.156245231628418,0,True,False,False,149.3750457763672,0,0,0,0,5.671877384185791,0
1775838000323523,2303734020,149.2188110351562,0,0,1.805152535438538,0,0,0,4.92186450958252,0,True,False,False,149.3750457763672,0,0,0,0,5.625005722045898,0
1775838000410612,2303817599,149.2188110351562,0,0,1.805152535438538,0,0,0,4.968758583068848,0,True,False,False,149.3750457763672,0,0,0,0,5.625005722045898,0
1775838000479026,2303886878,149.0625762939453,0,0,1.805152535438538,0,0,0,4.92186450958252,0,True,False,False,149.3750457763672,0,0,0,0,5.625005722045898,0
1775838000594821,2304002874,149.0625762939453,0,0,1.805152535438538,0,0,0,4.968758583068848,0,True,False,False,149.2188110351562,0,0,0,0,5.625005722045898,0
1775838000663626,2304071157,148.9062652587891,0,0,1.805152535438538,0,0,0,4.92186450958252,0,True,False,False,149.2188110351562,0,0,0,0,5.578134059906006,0
1775838000815114,2304228915,149.6875305175781,0,0,1.805152535438538,0,0,0,5.062501907348633,0,True,False,False,149.2188110351562,0,0,0,0,5.484368801116943,0
1775838000961373,2304369166,149.0625762939453,0,0,1.805152535438538,0,0,0,5.062501907348633,0,True,False,False,149.2188110351562,0,0,0,0,5.390625476837158,0
1775838001099490,2304508195,149.0625762939453,0,0,1.805152535438538,0,0,0,5.109373569488525,0,True,False,False,149.2188110351562,0,0,0,0,5.390625476837158,0
1775838001175371,2304585814,149.3750457763672,0,0,1.805152535438538,0,0,0,5.109373569488525,0,True,False,False,149.2188110351562,0,0,0,0,5.296882152557373,0
1775838001226523,2304633674,149.0625762939453,0,0,1.805152535438538,0,0,0,5.203116893768311,0,True,False,False,149.2188110351562,0,0,0,0,5.296882152557373,0
1775838001349465,2304757393,148.9062652587891,0,0,1.805152535438538,0,0,0,5.156245231628418,0,True,False,False,149.2188110351562,0,0,0,0,5.296882152557373,0
1775838001502248,2304913518,149.2188110351562,0,0,1.805152535438538,0,0,0,5.062501907348633,0,True,False,False,149.2188110351562,0,0,0,0,5.203116893768311,0
1775838001526314,2304935354,148.7500152587891,0,0,1.805152535438538,0,0,0,5.156245231628418,0,True,False,False,149.2188110351562,0,0,0,0,5.156245231628418,0
1775838001699533,2305109696,149.3750457763672,0,0,1.805152535438538,0,0,0,5.109373569488525,0,True,False,False,149.2188110351562,0,0,0,0,5.156245231628418,0
1775838001836691,2305244327,149.2188110351562,0,0,1.805152535438538,0,0,0,5.062501907348633,0,True,False,False,149.2188110351562,0,0,0,0,5.156245231628418,0
1775838001912439,2305319801,149.3750457763672,0,0,1.805152535438538,0,0,0,5.062501907348633,0,True,False,False,149.2188110351562,0,0,0,0,5.156245231628418,0
1775838002024834,2305432872,148.5937805175781,0,0,1.805152535438538,0,0,0,5.156245231628418,0,True,False,False,149.2188110351562,0,0,0,0,5.156245231628418,0
1775838002131206,2305539096,148.9062652587891,0,0,1.805152535438538,0,0,0,5.109373569488525,0,True,False,False,149.2188110351562,0,0,0,0,5.109373569488525,0
1775838002206342,2305614664,148.7500152587891,0,0,1.805152535438538,0,0,0,5.25001049041748,0,True,False,False,149.2188110351562,0,0,0,0,5.109373569488525,0
1775838002356362,2305768856,149.0625762939453,0,0,1.805152535438538,0,0,0,5.25001049041748,0,True,False,False,149.2188110351562,0,0,0,0,5.109373569488525,0
1775838002396568,2305806505,149.0625762939453,0,0,1.805152535438538,0,0,0,5.343753814697266,0,True,False,False,149.0625762939453,0,0,0,0,5.109373569488525,0
1775838002447147,2305854156,148.5937805175781,0,0,1.805152535438538,0,0,0,5.343753814697266,0,True,False,False,149.0625762939453,0,0,0,0,5.109373569488525,0
1775838002553902,2305962057,149.2188110351562,0,0,1.805152535438538,0,0,0,5.343753814697266,0,True,False,False,149.2188110351562,0,0,0,0,5.109373569488525,0
1775838002683473,2306090946,149.2188110351562,0,0,1.805152535438538,0,0,0,5.296882152557373,0,True,False,False,149.2188110351562,0,0,0,0,5.156245231628418,0
1775838002804818,2306212131,149.2188110351562,0,0,1.805152535438538,0,0,0,5.437497138977051,0,True,False,False,149.2188110351562,0,0,0,0,5.156245231628418,0
1775838002951476,2306363575,148.7500152587891,0,0,1.805152535438538,0,0,0,5.390625476837158,0,True,False,False,149.0625762939453,0,0,0,0,5.156245231628418,0
1775838003087505,2306495138,148.9062652587891,0,0,1.805152535438538,0,0,0,5.531240463256836,0,True,False,False,149.0625762939453,0,0,0,0,5.156245231628418,0
1775838003237187,2306646441,148.9062652587891,0,0,1.805152535438538,0,0,0,5.531240463256836,0,True,False,False,149.0625762939453,0,0,0,0,5.156245231628418,0
1775838003388535,2306801555,149.2188110351562,0,0,1.805152535438538,0,0,0,5.484368801116943,0,True,False,False,149.0625762939453,0,0,0,0,5.156245231628418,0
1775838003526638,2306936537,148.9062652587891,0,0,1.805152535438538,0,0,0,5.437497138977051,0,True,False,False,149.0625762939453,0,0,0,0,5.156245231628418,0
1775838003690797,2307101612,149.0625762939453,0,0,1.805152535438538,0,0,0,5.484368801116943,0,True,False,False,149.0625762939453,0,0,0,0,5.156245231628418,0
1775838003832568,2307250310,148.9062652587891,0,0,1.805152535438538,0,0,0,5.437497138977051,0,True,False,False,149.0625762939453,0,0,0,0,5.203116893768311,0
1775838003967484,2307375835,148.7500152587891,0,0,1.805152535438538,0,0,0,5.390625476837158,0,True,False,False,149.0625762939453,0,0,0,0,5.25001049041748,0
1775838004124853,2307531844,148.5937805175781,0,0,1.805152535438538,0,0,0,5.437497138977051,0,True,False,False,149.0625762939453,0,0,0,0,5.25001049041748,0
1775838004266876,2307685336,148.9062652587891,0,0,1.805152535438538,0,0,0,5.437497138977051,0,True,False,False,149.0625762939453,0,0,0,0,5.296882152557373,0
1775838004427199,2307838309,148.7500152587891,0,0,1.805152535438538,0,0,0,5.578134059906006,0,True,False,False,149.0625762939453,0,0,0,0,5.343753814697266,0
1775838004592857,2308003661,148.7500152587891,0,0,1.805152535438538,0,0,0,5.625005722045898,0,True,False,False,148.9062652587891,0,0,0,0,5.343753814697266,0
1775838004726694,2308136763,148.9062652587891,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.9062652587891,0,0,0,0,5.343753814697266,0
1775838004870211,2308286333,148.7500152587891,0,0,1.805152535438538,0,0,0,5.578134059906006,0,True,False,False,148.9062652587891,0,0,0,0,5.390625476837158,0
1775838005018021,2308419266,148.9062652587891,0,0,1.805152535438538,0,0,0,5.437497138977051,0,True,False,False,148.9062652587891,0,0,0,0,5.390625476837158,0
1775838005154997,2308564752,148.7500152587891,0,0,1.805152535438538,0,0,0,5.531240463256836,0,True,False,False,148.9062652587891,0,0,0,0,5.437497138977051,0
1775838005317983,2308731032,148.5937805175781,0,0,1.805152535438538,0,0,0,5.625005722045898,0,True,False,False,148.9062652587891,0,0,0,0,5.437497138977051,0
1775838005476044,2308889500,148.7500152587891,0,0,1.805152535438538,0,0,0,5.578134059906006,0,True,False,False,148.9062652587891,0,0,0,0,5.437497138977051,0
1775838005605382,2309020645,148.7500152587891,0,0,1.805152535438538,0,0,0,5.718749046325684,0,True,False,False,148.9062652587891,0,0,0,0,5.437497138977051,0
1775838005747336,2309154980,148.7500152587891,0,0,1.805152535438538,0,0,0,5.718749046325684,0,True,False,False,148.9062652587891,0,0,0,0,5.437497138977051,0
1775838005879271,2309297306,148.7500152587891,0,0,1.805152535438538,0,0,0,5.812492370605469,0,True,False,False,148.9062652587891,0,0,0,0,5.437497138977051,0
1775838006060174,2309469051,148.4375457763672,0,0,1.805152535438538,0,0,0,5.718749046325684,0,True,False,False,148.9062652587891,0,0,0,0,5.484368801116943,0
1775838006200416,2309612626,148.5937805175781,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.7500152587891,0,0,0,0,5.484368801116943,0
1775838006349420,2309758699,148.7500152587891,0,0,1.805152535438538,0,0,0,5.578134059906006,0,True,False,False,148.7500152587891,0,0,0,0,5.531240463256836,0
1775838006507189,2309919504,148.7500152587891,0,0,1.805152535438538,0,0,0,5.578134059906006,0,True,False,False,148.7500152587891,0,0,0,0,5.531240463256836,0
1775838006650065,2310059509,148.4375457763672,0,0,1.805152535438538,0,0,0,5.578134059906006,0,True,False,False,148.7500152587891,0,0,0,0,5.531240463256836,0
1775838006781302,2310192084,148.1250610351562,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.7500152587891,0,0,0,0,5.578134059906006,0
1775838006918396,2310325928,148.7500152587891,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.7500152587891,0,0,0,0,5.578134059906006,0
1775838007066151,2310476879,148.2813110351562,0,0,1.805152535438538,0,0,0,5.578134059906006,0,True,False,False,148.7500152587891,0,0,0,0,5.578134059906006,0
1775838007202333,2310616481,148.7500152587891,0,0,1.805152535438538,0,0,0,5.578134059906006,0,True,False,False,148.7500152587891,0,0,0,0,5.578134059906006,0
1775838007379819,2310787842,148.5937805175781,0,0,1.805152535438538,0,0,0,5.578134059906006,0,True,False,False,148.7500152587891,0,0,0,0,5.578134059906006,0
1775838007511905,2310925446,148.5937805175781,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.7500152587891,0,0,0,0,5.578134059906006,0
1775838007656488,2311065583,148.5937805175781,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.7500152587891,0,0,0,0,5.578134059906006,0
1775838007791398,2311208378,148.4375457763672,0,0,1.805152535438538,0,0,0,5.625005722045898,0,True,False,False,148.7500152587891,0,0,0,0,5.578134059906006,0
1775838007927176,2311336259,148.9062652587891,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.7500152587891,0,0,0,0,5.578134059906006,0
1775838008030305,2311438012,148.1250610351562,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.7500152587891,0,0,0,0,5.625005722045898,0
1775838008079617,2311487891,148.5937805175781,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.7500152587891,0,0,0,0,5.625005722045898,0
1775838008152441,2311559539,148.5937805175781,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.7500152587891,0,0,0,0,5.625005722045898,0
1775838008245598,2311655556,148.7500152587891,0,0,1.805152535438538,0,0,0,5.625005722045898,0,True,False,False,148.7500152587891,0,0,0,0,5.625005722045898,0
1775838008390562,2311798717,148.5937805175781,0,0,1.805152535438538,0,0,0,5.625005722045898,0,True,False,False,148.7500152587891,0,0,0,0,5.625005722045898,0
1775838008518988,2311926435,148.4375457763672,0,0,1.805152535438538,0,0,0,5.671877384185791,0,True,False,False,148.7500152587891,0,0,0,0,5.671877384185791,0
1775838008593064,2312001828,148.7500152587891,0,0,1.805152535438538,0,0,0,5.765620708465576,0,True,False,False,148.7500152587891,0,0,0,0,5.671877384185791,0
