ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775244115166149,1252547233,24.25,26.3125,0,25.0625
1775244309242874,1446624441,24.4375,25.9375,0,-11.0625
1775244445236576,1582617444,30.4375,24.375,0,-21.5625
