ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775838429611773,2730410432,-71.0625,26.5625,0,-56.8125
1775838433978221,2734779342,-70.6875,26.6875,0,-56.1875
1775838459043393,2759845332,-69.6875,26.4375,0,-54.0625
1775838461242479,2762034901,-69.375,26.5625,0,-53.6875
1775838466686762,2767492430,-69.125,26.625,0,-53.0625
1775838469952796,2770749805,-68.75,26.5625,0,-52.6875
1775838472112522,2772924397,-68.875,26.625,0,-52.5625
1775838473195910,2774009389,-68.75,26.5625,0,-52.5625
1775838488435808,2789231425,-67.75,26.875,0,-51.0625
1775838490612529,2791402482,-67.625,26.875,0,-50.8125
1775838500398493,2801203256,-66.5,27.375,0,-49.4375
1775838503759017,2804500797,-66.3125,27.5,0,-49.25
1775838513510816,2814308391,-65.6875,27.5,0,-48.4375
1775838521102241,2821913412,-64.9375,27.6875,0,-47.4375
1775838526563506,2827354704,-64.625,27.75,0,-47.0625
1775838527639614,2828445128,-64.75,27.6875,0,-47.0
1775838529859859,2830611394,-64.625,27.625,0,-46.9375
1775838533078160,2833872897,-64.4375,27.5,0,-46.6875
1775838534200698,2834964763,-64.4375,27.6875,0,-46.5625
1775838536321795,2837132409,-64.25,27.625,0,-46.4375
1775838538543454,2839314412,-64.3125,27.6875,0,-46.1875
1775838549395071,2850155384,-63.3125,28.0,0,-45.1875
1775838551520899,2852318893,-63.25,28.0,0,-44.9375
1775838552634118,2853419405,-63.25,27.8125,0,-44.875
1775838556983299,2857778877,-63.0,27.875,0,-44.625
1775838558098905,2858884905,-63.0,27.875,0,-44.5625
1775838559189593,2860001319,-62.875,27.9375,0,-44.5
1775838569034203,2869785389,-62.5625,27.875,0,-44.0
1775838574434057,2875233674,-62.0625,27.9375,0,-43.4375
1775838577695533,2878481914,-61.875,28.0625,0,-43.0625
1775838585380965,2886109386,-61.6875,27.9375,0,-42.6875
1775838588603419,2889388299,-61.5625,27.8125,0,-42.5
1775838591864994,2892652394,-61.3125,28.0,0,-42.1875
1775838600587434,2901353762,-60.5625,28.1875,0,-41.25
1775838601625480,2902441397,-60.5625,28.1875,0,-41.125
1775838608202449,2908971939,-60.3125,28.3125,0,-40.75
1775838610446209,2911179888,-60.1875,28.25,0,-40.5
1775838619043369,2919848434,-59.8125,28.1875,0,-39.9375
1775838623492360,2924190356,-59.4375,28.375,0,-39.5
1775838633193983,2933979634,-58.875,28.6875,0,-38.875
1775838634307529,2935067818,-58.875,28.6875,0,-38.75
1775838635344091,2936146880,-58.75,28.6875,0,-38.8125
1775838642954653,2943750319,-58.6875,28.5,0,-38.625
1775838647353898,2948146403,-58.6875,28.4375,0,-38.5625
1775838652850536,2953594395,-58.375,28.5625,0,-38.125
1775838660425328,2961212397,-58.0,28.625,0,-37.5625
1775838667034678,2967748740,-57.6875,28.5625,0,-37.25
1775838669151291,2969932225,-57.625,28.75,0,-37.0625
1775838673471366,2974267406,-57.3125,28.75,0,-36.6875
1775838676707601,2977512574,-57.25,28.6875,0,-36.5
1775838685457428,2986255402,-57.0625,28.5,0,-36.3125
1775838686626418,2987348217,-57.0625,28.4375,0,-36.1875
1775838687707293,2988448777,-56.9375,28.5,0,-36.125
1775838698557626,2999333898,-56.4375,28.625,0,-35.25
1775838710514247,3011306711,-55.6875,28.9375,0,-34.1875
1775838715952990,3016758371,-55.5,29.0,0,-34.0
1775838723595921,3024366840,-55.0,28.9375,0,-33.5
1775838730111304,3030889724,-54.625,29.125,0,-32.9375
1775838733384108,3034175134,-54.3125,29.1875,0,-32.6875
1775838734483277,3035263555,-54.3125,29.1875,0,-32.6875
1775838738795372,3039603116,-54.1875,29.0,0,-32.6875
1775838742065425,3042860388,-54.25,29.0,0,-32.5
1775838744269926,3045056595,-54.0625,29.125,0,-32.375
1775838745360576,3046142353,-54.0625,29.125,0,-32.25
1775838764988957,3065797644,-52.8125,29.25,0,-31.125
1775838769344836,3070152889,-52.75,29.0625,0,-31.125
1775838771534927,3072332660,-52.75,29.0625,0,-31.0625
1775838779128583,3079922286,-52.25,29.3125,0,-30.375
1775838787866866,3088631560,-51.8125,29.375,0,-29.9375
1775838791086056,3091888703,-51.8125,29.25,0,-29.75
1775838795521037,3096264307,-51.875,29.1875,0,-29.6875
1775838798820178,3099540405,-51.5625,29.3125,0,-29.4375
1775838802074038,3102804401,-51.4375,29.25,0,-29.3125
1775838805266887,3106062696,-51.0625,29.375,0,-29.0
1775838808509630,3109315862,-51.0625,29.4375,0,-28.8125
1775838810703648,3111484443,-50.875,29.3125,0,-28.8125
1775838815109819,3115861061,-50.6875,29.5,0,-28.6875
1775838827085696,3127803430,-49.8125,29.75,0,-27.75
1775838831384349,3132166412,-49.75,29.75,0,-27.625
1775838843319466,3144123221,-49.75,29.3125,0,-27.0625
1775838844403253,3145200563,-49.75,29.4375,0,-27.0625
1775838848750793,3149547401,-49.6875,29.375,0,-26.875
1775838859648849,3160454252,-49.5625,29.125,0,-26.875
1775838861849555,3162637411,-49.5,29.1875,0,-26.6875
1775838864035140,3164819301,-49.4375,29.125,0,-26.6875
1775838868375004,3169184199,-49.125,29.25,0,-26.3125
1775838875013178,3175730399,-48.875,29.1875,0,-26.0625
1775838876105774,3176833929,-48.875,29.1875,0,-26.125
1775838877123903,3177926312,-48.8125,29.1875,0,-25.9375
1775838878224616,3179015321,-48.9375,29.125,0,-25.875
1775838879299648,3180098430,-48.75,29.125,0,-25.8125
1775838894610852,3195336403,-49.25,28.25,0,-25.9375
1775838904391328,3205127326,-49.1875,28.0625,0,-25.9375
1775838905446350,3206215731,-49.125,28.0625,0,-25.8125
1775838908690841,3209485619,-49.0,28.0625,0,-25.8125
1775838911957435,3212768656,-48.875,28.125,0,-25.75
1775838914186549,3214947345,-48.8125,28.0625,0,-25.625
1775838920645795,3221443870,-48.3125,28.1875,0,-25.5
1775838926095797,3226891570,-48.0625,28.25,0,-25.5
1775838944718648,3245443325,-47.375,28.4375,0,-24.875
1775838945767263,3246525408,-47.5,28.375,0,-24.875
1775838946857389,3247602924,-47.25,28.4375,0,-24.6875
1775838948972328,3249775424,-47.125,28.4375,0,-24.75
1775838950102357,3250870984,-47.1875,28.5625,0,-24.75
