ts,data
1774640420133492,24.1963
1774640420138127,24.1825
1774640420143268,24.1986
1774640420147260,24.2604
1774640420151346,24.2604
1774640420155372,24.2369
1774640420159238,24.2478
1774640420163267,24.3382
1774640420167286,24.3302
1774640420172913,24.3084
1774640420175193,24.321
1774640420179217,24.3948
1774640420183211,24.3805
1774640420187221,24.3577
1774640420191219,24.3485
1774640420196587,24.3725
1774640420199942,24.4361
1774640420203340,24.3948
1774640420207250,24.3886
1774640420211648,24.388
1774640420215260,24.4086
1774640420219696,24.4086
1774640420223495,24.3908
1774640420230207,24.4092
1774640420235442,24.392
1774640420239280,24.3456
1774640420243242,24.3216
1774640420247303,24.3474
1774640420251262,24.3176
1774640420255259,24.2901
1774640420259625,24.2632
1774640420263274,24.2856
1774640420267519,24.2112
1774640420273575,24.1969
1774640420277910,24.2003
1774640420281484,24.2323
1774640420285256,24.1894
1774640420289366,24.1745
1774640420295314,24.1677
1774640420299302,24.2112
1774640420303950,24.1745
1774640420308385,24.1608
1774640420311271,24.2352
1774640420317362,24.2014
1774640420323190,24.1906
1774640420329307,24.2157
1774640420333245,24.2455
1774640420337298,24.2466
1774640420341240,24.2501
1774640420346441,24.2775
1774640420349458,24.3536
1774640420355718,24.3353
1774640420360880,24.3382
1774640420363459,24.4395
1774640420369240,24.4252
1774640420374153,24.4229
1774640420377222,24.4549
1774640420381387,24.5122
1774640420385193,24.4841
1774640420389234,24.475
1774640420395507,24.4864
1774640420401390,24.4841
1774640420405212,24.4555
1774640420411217,24.4509
1774640420415218,24.4727
1774640420419190,24.4235
1774640420423305,24.3823
1774640420427213,24.3851
1774640420431212,24.3954
1774640420435257,24.3227
1774640420439274,24.3021
1774640420443208,24.2741
1774640420449419,24.2827
1774640420453188,24.1648
1774640420457183,24.1293
1774640420461249,24.1196
1774640420465821,24.1265
1774640420469180,24.0561
1774640420473272,23.9731
1774640420478325,23.9662
1774640420481171,23.9823
1774640420485368,23.9325
1774640420489170,23.9302
1774640420493193,23.9107
1774640420499842,23.9319
1774640420503198,23.8598
1774640420509163,23.8329
1774640420513214,23.9233
1774640420519160,23.8981
1774640420527671,23.9187
1774640420533189,23.9388
1774640420537234,23.9542
1774640420541547,23.9657
1774640420545186,24.0195
1774640420549264,24.0406
1774640420553153,24.0601
1774640420557971,24.0687
1774640420561223,24.1259
1774640420566790,24.1597
1774640420573146,24.1585
1774640420577335,24.2117
1774640420581269,24.2403
1774640420585963,24.1986
1774640420589209,24.1946
1774640420593965,24.2352
1774640420597613,24.2741
1774640420601200,24.2323
1774640420606729,24.2094
1774640420609147,24.2541
1774640420619152,24.2123
1774640420623181,24.1545
1774640420629461,24.1946
1774640420633298,24.1379
1774640420637195,24.0824
1774640420643236,24.0938
1774640420647123,24.111
1774640420651418,24.0515
1774640420655158,24.028
1774640420659256,24.004
1774640420663238,24.0309
1774640420667239,23.9868
1774640420671176,23.972
1774640420675942,23.9519
1774640420680230,23.9777
1774640420683484,23.9313
1774640420691383,23.9084
1774640420695233,23.9393
1774640420699472,23.9548
1774640420704757,23.9176
1774640420707113,23.9062
1774640420711127,23.9451
1774640420715325,23.9359
1774640420719154,23.9359
1774640420723152,23.9548
1774640420727167,23.9989
1774640420731151,23.992
1774640420736477,23.9651
1774640420739670,23.9886
1774640420743109,24.0298
1774640420747738,24.0446
1774640420751161,24.0235
1774640420756838,24.0269
1774640420761723,24.079
1774640420766327,24.087
1774640420769362,24.0549
1774640420774143,24.0509
1774640420777459,24.087
1774640420781340,24.0841
1774640420787392,24.0326
1774640420792527,24.0235
1774640420795226,24.0681
1774640420800686,23.992
1774640420804678,23.9685
1774640420810061,24.0029
1774640420815115,23.9897
1774640420820283,23.9176
1774640420825711,23.8833
1774640420830715,23.9205
1774640420833380,23.8438
1774640420837279,23.81
1774640420841371,23.7946
1774640420845217,23.8117
1774640420851435,23.7379
1774640420855135,23.7179
1774640420859236,23.7179
1774640420863203,23.7225
1774640420867411,23.6818
1774640420871380,23.6635
1774640420875102,23.679
1774640420879475,23.7144
1774640420883131,23.6881
1774640420887102,23.6847
1774640420891073,23.695
1774640420895215,23.7259
1774640420899199,23.7259
1774640420904084,23.7167
1774640420907128,23.7505
1774640420911180,23.8094
1774640420915204,23.8186
1774640420919766,23.8352
1774640420923104,23.8678
1774640420927926,23.9319
1774640420932203,23.9474
1774640420937239,23.9571
1774640420941137,23.988
1774640420945259,24.0658
1774640420951088,24.0692
1774640420955412,24.079
1774640420959554,24.1665
1774640420963658,24.1454
1774640420967390,24.1362
1774640420971588,24.1568
1774640420975392,24.1917
1774640420979100,24.202
1774640420983249,24.1837
1774640420990072,24.1677
1774640420993077,24.2072
1774640420998016,24.1608
1774640421002644,24.1368
1774640421005046,24.1179
1774640421009118,24.1419
1774640421013861,24.1019
1774640421017192,24.0795
1774640421021122,24.0458
1774640421025062,24.0412
1774640421030396,24.0721
1774640421033749,23.9794
1774640421037134,23.9514
1774640421043069,23.9788
1774640421051117,23.8964
1774640421055792,23.8621
1774640421059078,23.8947
1774640421064373,23.8421
1774640421067029,23.83
1774640421075031,23.873
1774640421081027,23.83
1774640421085226,23.8031
1774640421090779,23.8329
1774640421093055,23.8707
1774640421098161,23.8466
1774640421101963,23.8541
1774640421105015,23.8564
1774640421110634,23.9268
1774640421113031,23.9004
1774640421119096,23.9199
1774640421123072,23.9577
1774640421127053,24.0052
1774640421131073,23.996
1774640421135070,24.0189
1774640421139077,24.0578
1774640421143129,24.1019
1774640421148028,24.0801
1774640421151055,24.0721
1774640421155555,24.0715
1774640421160737,24.1122
1774640421163050,24.1293
1774640421167050,24.1345
1774640421171793,24.1225
1774640421175794,24.194
1774640421182487,24.1282
1774640421186005,24.1162
1774640421191050,24.1413
1774640421195403,24.1013
1774640421199060,24.1013
1774640421203114,24.0561
1774640421208646,24.0755
1774640421211664,24.095
1774640421215289,24.0258
1774640421219560,24.0034
