ts,data
1775840801622500,-2.95322
1775840801626437,-2.95435
1775840801630865,-2.97193
1775840801634710,-2.96513
1775840801638425,-2.94471
1775840801642414,-2.95265
1775840801646398,-2.94811
1775840801650423,-2.95889
1775840801654412,-2.95322
1775840801658405,-2.96739
1775840801662434,-2.96059
1775840801666391,-2.97136
1775840801670356,-2.96683
1775840801674466,-2.98554
1775840801678382,-2.97647
1775840801682390,-2.98611
1775840801686347,-2.99631
1775840801690374,-3.00992
1775840801694454,-3.01106
1775840801698406,-3.02523
1775840801702390,-3.01162
1775840801706394,-3.01219
1775840801710386,-3.03317
1775840801714398,-3.04338
1775840801718341,-3.02523
1775840801722332,-3.02353
1775840801726386,-3.04168
1775840801730380,-3.02467
1775840801734373,-3.02694
1775840801738391,-3.0173
1775840801742429,-3.02807
1775840801746904,-3.01503
1775840801750402,-3.02694
1775840801754382,-3.00709
1775840801758374,-3.01956
1775840801762378,-3.02297
1775840801766385,-3.04054
1775840801770373,-2.981
1775840801774378,-2.99915
1775840801778372,-2.99745
1775840801782354,-2.99291
1775840801786399,-2.98044
1775840801790393,-2.99064
1775840801794402,-2.97533
1775840801798398,-2.98611
1775840801802362,-2.96513
1775840801806366,-2.94301
1775840801810368,-2.94358
1775840801814329,-2.94755
1775840801818380,-2.93224
1775840801822372,-2.91409
1775840801826329,-2.9226
1775840801830407,-2.93167
1775840801834362,-2.91182
1775840801838331,-2.89935
1775840801842322,-2.92883
1775840801846370,-2.93621
1775840801850381,-2.92883
1775840801854347,-2.91409
1775840801858823,-2.926
1775840801862354,-2.9294
1775840801866371,-2.95322
1775840801870348,-2.92997
1775840801874416,-2.94244
1775840801878417,-2.94301
1775840801882353,-2.96229
1775840801886326,-2.95889
1775840801890618,-2.96796
1775840801895338,-2.9725
1775840801898860,-2.97703
1775840801902305,-2.95379
1775840801906362,-2.95152
1775840801910398,-2.98894
1775840801914420,-3.02126
1775840801920329,-2.98384
1775840801924400,-3.01049
1775840801928333,-3.01446
1775840801932495,-3.03261
1775840801937493,-2.99461
1775840801940341,-3.0173
1775840801944350,-3.01446
1775840801949262,-3.01333
1775840801952688,-3.00539
1775840801956502,-2.99064
1775840801960739,-2.99802
1775840801964336,-3.019
1775840801968813,-3.00539
1775840801972429,-2.99915
1775840801976394,-2.99802
1775840801980322,-3.00595
1775840801984545,-2.97987
1775840801988599,-2.97306
1775840801992315,-2.98327
1775840801996396,-2.97477
1775840802000323,-2.96399
1775840802006584,-2.94471
1775840802010756,-2.9708
1775840802014415,-2.98441
1775840802019162,-2.96116
1775840802022345,-2.94471
1775840802026381,-2.95379
1775840802030961,-2.97193
1775840802034479,-2.96853
1775840802039524,-2.9759
1775840802042641,-2.99745
1775840802046319,-2.98214
1775840802050316,-2.97987
1775840802054389,-2.9708
1775840802058389,-2.97306
1775840802062289,-2.97477
1775840802066369,-2.99745
1775840802070335,-2.98951
1775840802075338,-3.01219
1775840802078255,-3.01162
1775840802083382,-3.01389
1775840802087365,-2.99858
1775840802091562,-3.01106
1775840802094365,-3.01049
1775840802098275,-3.02523
1775840802102322,-3.0292
1775840802106334,-3.03714
1775840802110358,-3.04111
1775840802114318,-3.04792
1775840802118303,-3.03657
1775840802122271,-3.03204
1775840802126326,-3.04395
1775840802130411,-3.05189
1775840802134523,-3.02807
1775840802138294,-3.03204
1775840802142348,-3.04508
1775840802146458,-3.04451
1775840802151009,-3.02864
1775840802154340,-3.02126
1775840802158306,-3.03204
1775840802162302,-3.03261
1775840802166643,-3.03487
1775840802170335,-2.99461
1775840802174351,-3.01503
1775840802178311,-3.02637
1775840802182347,-3.01843
1775840802187443,-2.99008
1775840802190294,-3.01956
1775840802194329,-3.02126
1775840802198300,-3.01049
1775840802202296,-3.00028
1775840802206304,-3.00822
1775840802210311,-3.03261
1775840802214317,-3.0275
1775840802218284,-2.99688
1775840802224379,-3.02126
1775840802228288,-3.0224
1775840802232756,-3.03828
1775840802236345,-3.03828
1775840802240295,-3.03147
1775840802244893,-3.04678
1775840802248320,-3.06323
1775840802252393,-3.05812
1775840802256269,-3.07457
1775840802260386,-3.09895
1775840802264274,-3.10179
1775840802268270,-3.09045
1775840802272299,-3.09158
1775840802276515,-3.09952
1775840802280445,-3.10405
1775840802284290,-3.10746
1775840802288272,-3.11653
1775840802292536,-3.12447
1775840802296393,-3.12957
1775840802300398,-3.11483
1775840802304523,-3.11993
1775840802308279,-3.12277
1775840802312348,-3.12617
1775840802316443,-3.12617
1775840802320374,-3.12674
1775840802324281,-3.11823
1775840802328287,-3.11653
1775840802332350,-3.11823
1775840802336266,-3.09385
1775840802340302,-3.10065
1775840802344294,-3.10349
1775840802348438,-3.08988
1775840802352299,-3.07343
1775840802356568,-3.07967
1775840802360421,-3.08194
1775840802364257,-3.05869
1775840802368307,-3.03147
1775840802372335,-3.05302
1775840802376281,-3.03884
1775840802380332,-3.0207
1775840802384462,-2.99178
1775840802388279,-2.99008
1775840802392488,-3.00255
1775840802396469,-3.02126
1775840802400334,-2.98951
1775840802405337,-2.99461
1775840802408279,-2.98441
1775840802412498,-2.99405
1775840802416291,-2.96116
1775840802420280,-2.97023
1775840802424309,-2.97306
1775840802428287,-3.00425
1775840802432263,-3.00085
1775840802437009,-2.98441
1775840802440216,-3.00595
1775840802444293,-3.0241
1775840802448269,-3.02297
1775840802452780,-2.99291
1775840802456316,-3.00425
1775840802461173,-3.02977
1775840802464275,-3.0224
1775840802469223,-3.01219
1775840802472271,-3.019
1775840802476326,-3.01616
1775840802480201,-3.03034
1775840802484320,-3.02013
1775840802488200,-3.0224
1775840802493041,-3.0173
1775840802496216,-3.019
1775840802500205,-3.02353
1775840802504268,-3.04168
1775840802508328,-3.03374
1775840802512386,-3.04225
1775840802516282,-3.01616
1775840802520368,-3.00255
1775840802524603,-2.99518
1775840802528335,-3.00595
1775840802532274,-3.00482
1775840802536341,-2.99178
1775840802540270,-2.98497
1775840802544276,-2.9827
1775840802548251,-2.96853
1775840802552211,-2.94018
1775840802556205,-2.94982
1775840802560315,-2.9708
1775840802564277,-2.95775
1775840802568285,-2.92997
1775840802572284,-2.95038
1775840802576268,-2.93734
1775840802580179,-2.92146
1775840802584191,-2.91239
1775840802588265,-2.92997
1775840802592201,-2.9243
1775840802596792,-2.9294
1775840802600210,-2.89595
1775840802604314,-2.92203
1775840802608443,-2.92146
1775840802612217,-2.9294
1775840802616235,-2.92883
1775840802620205,-2.93677
1775840802624353,-2.93167
1775840802628256,-2.95038
1775840802632266,-2.93621
1775840802636238,-2.93167
1775840802640860,-2.95492
1775840802644238,-2.95719
1775840802648264,-2.94925
1775840802652347,-2.94018
1775840802656214,-2.96683
1775840802660266,-2.9793
1775840802664255,-2.96116
1775840802668300,-2.94471
1775840802672337,-2.96286
1775840802676348,-2.95435
1775840802680981,-2.96683
1775840802684340,-2.94698
1775840802688319,-2.96683
1775840802692269,-2.95889
1775840802696267,-2.94585
1775840802700204,-2.94018
1775840802704248,-2.94868
1775840802708360,-2.93847
1775840802712203,-2.95095
1775840802716263,-2.93961
1775840802720338,-2.93791
1775840802724207,-2.91806
1775840802728184,-2.93847
1775840802732393,-2.91919
1775840802736270,-2.90842
1775840802740348,-2.89821
1775840802744283,-2.90275
1775840802748208,-2.8795
1775840802752448,-2.86929
1775840802756360,-2.8846
1775840802760204,-2.89595
1775840802764192,-2.8846
1775840802768259,-2.87326
1775840802772276,-2.88857
1775840802776334,-2.8829
1775840802780743,-2.88347
1775840802784141,-2.89481
1775840802788249,-2.90388
1775840802792516,-2.90218
1775840802796157,-2.91466
1775840802800234,-2.88971
1775840802804153,-2.90275
1775840802808243,-2.92203
1775840802812159,-2.94982
1775840802816717,-2.92997
1775840802820156,-2.96002
1775840802824164,-2.96229
1775840802828180,-2.96172
1775840802832206,-2.95038
1775840802836138,-2.96513
1775840802840196,-2.99745
1775840802844394,-3.03204
1775840802848164,-3.01389
1775840802852829,-3.01276
1775840802856265,-3.02864
1775840802860583,-3.05302
1775840802864149,-3.04508
1775840802868502,-3.04338
1775840802872177,-3.04338
1775840802876252,-3.05415
1775840802880154,-3.04735
1775840802884151,-3.04621
1775840802888257,-3.04508
1775840802892279,-3.04962
1775840802896151,-3.0757
1775840802900186,-3.04905
1775840802904347,-3.06266
1775840802908112,-3.07117
1775840802912204,-3.07457
1775840802916291,-3.06096
1775840802920153,-3.06436
1775840802924124,-3.06436
1775840802928185,-3.05245
1775840802932111,-3.03487
1775840802936276,-3.02694
1775840802940331,-3.04281
1775840802944139,-3.03998
1775840802948245,-3.02807
1775840802952114,-3.0258
1775840802956135,-3.0207
1775840802960162,-3.01673
1775840802964284,-2.98951
1775840802968109,-3.01162
1775840802972165,-3.01503
1775840802976296,-3.01219
1775840802980156,-2.99234
1775840802984318,-3.01049
1775840802988130,-3.00652
1775840802992103,-3.01333
1775840802996138,-3.01106
1775840803000190,-3.00255
1775840803004272,-3.01276
1775840803008179,-3.02013
1775840803012158,-3.02864
1775840803016181,-3.01049
1775840803020117,-3.03147
1775840803024110,-3.03601
1775840803028151,-3.03261
1775840803032151,-3.02523
1775840803036149,-3.03261
1775840803040107,-3.05018
1775840803044149,-3.04848
1775840803048150,-3.02807
1775840803052148,-3.03601
1775840803056143,-3.05189
1775840803060123,-3.03657
1775840803064280,-3.00595
1775840803068143,-3.01673
1775840803072184,-3.03544
