ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775843407819483,510336690,23.0625,30.625,0,24.8125
1775843410007634,512536693,23.3125,30.625,0,25.0
1775843413284205,515793695,23.375,30.75,0,25.125
1775843420867429,523390695,23.375,30.75,0,25.375
1775843429727695,532222495,23.625,30.875,0,25.5625
1775843430840652,533312631,23.6875,30.9375,0,25.5625
1775843431891628,534408214,23.6875,30.9375,0,25.5
1775843437354618,539872498,23.75,31.0,0,25.75
1775843440656350,543155691,23.875,31.125,0,25.8125
1775843441757406,544243705,23.9375,31.125,0,25.75
1775843452749181,555237219,23.875,30.9375,0,25.5625
1775843453845505,556328910,23.8125,30.9375,0,25.5
1775843455985306,558506221,23.625,30.875,0,25.375
1775843462558892,565080177,23.625,30.6875,0,25.25
1775843469120322,571637693,23.5625,30.75,0,25.125
1775843477799221,580316032,23.625,30.8125,0,25.1875
1775843481108946,583592145,23.875,31.0625,0,25.375
1775843486515947,589015711,24.0625,31.1875,0,25.5625
1775843494169230,596671514,24.0,31.0625,0,25.5625
1775843495229468,597760214,24.0625,31.0625,0,25.625
1775843502882849,605406706,23.8125,30.8125,0,25.25
1775843509412741,611914461,23.9375,30.9375,0,25.3125
1775843512675186,615204281,23.875,30.8125,0,25.1875
1775843517032711,619575187,23.875,30.9375,0,25.3125
1775843523636660,626102021,24.0,30.9375,0,25.4375
1775843526815664,629351751,24.0625,30.9375,0,25.5
1775843534435202,636974371,24.3125,31.0625,0,25.6875
1775843549689009,652208705,24.0625,30.875,0,25.5625
1775843550795848,653300667,24.0625,30.9375,0,25.5
1775843561671422,664206498,24.4375,31.125,0,25.9375
1775843565993181,668532019,24.375,31.1875,0,25.9375
1775843582383121,684910713,24.3125,31.0,0,25.875
1775843585666612,688197667,24.375,31.0,0,25.875
1775843586800861,689289342,24.1875,30.9375,0,25.75
1775843587853402,690382694,24.3125,30.875,0,25.75
1775843593372661,695851017,24.125,30.875,0,25.625
1775843597665598,700204703,24.25,30.875,0,25.875
1775843603132592,705666398,24.25,30.875,0,25.8125
1775843620559925,723107610,24.0625,30.6875,0,25.4375
1775843629286899,731832356,24.4375,31.0,0,25.8125
1775843632580664,735106183,24.5,30.9375,0,25.875
1775843636972181,739481696,24.5,31.3125,0,25.9375
1775843645693654,748229696,24.8125,31.5625,0,26.125
1775843646796352,749335690,24.8125,31.5,0,26.0625
1775843647872009,750421069,24.75,31.375,0,26.0625
1775843648996750,751536597,24.875,31.4375,0,26.0625
1775843654442968,756987721,25.0625,31.6875,0,26.125
1775843656646922,759166022,24.9375,31.6875,0,26.125
1775843669802955,772323517,24.75,31.3125,0,26.0625
1775843670899691,773443705,24.6875,31.25,0,26.0
1775843672032890,774563304,24.75,31.3125,0,26.0
1775843685146853,787687046,25.0625,31.6875,0,26.4375
1775843686249349,788790685,25.125,31.6875,0,26.4375
1775843692877364,795406259,25.0625,31.5625,0,26.375
1775843695072785,797608691,25.125,31.5625,0,26.4375
1775843701636085,804179690,25.125,31.625,0,26.4375
1775843703887186,806366712,25.1875,31.75,0,26.4375
1775843704995325,807476693,25.3125,31.75,0,26.4375
1775843706038162,808571235,25.25,31.6875,0,26.4375
1775843710402633,812957498,25.375,31.875,0,26.5625
1775843711544019,814059427,25.4375,31.8125,0,26.625
1775843721391575,823928596,25.5,31.875,0,26.8125
1775843724696332,827217493,25.375,31.8125,0,26.75
1775843731251738,833790650,25.25,31.5625,0,26.75
1775843733444254,835991705,25.25,31.6875,0,26.8125
1775843734530744,837075221,25.3125,31.75,0,26.75
1775843737818782,840365703,25.25,31.75,0,26.6875
1775843750942123,853489634,25.125,31.5,0,26.4375
1775843756417755,858955099,25.0,31.375,0,26.375
1775843761849412,864397206,25.0,31.375,0,26.25
1775843765134713,867666682,25.125,31.375,0,26.25
1775843771665678,874203164,25.0625,31.5,0,26.1875
1775843780407013,882910475,25.3125,31.75,0,26.3125
1775843784745171,887267695,25.4375,31.875,0,26.4375
1775843795689744,898210005,25.4375,31.875,0,26.4375
1775843798901653,901446135,25.5625,32.0,0,26.4375
1775843811969903,914506318,25.875,32.25,0,26.8125
1775843813061542,915597290,25.875,32.25,0,26.8125
1775843819561045,922093274,25.9375,32.1875,0,26.875
1775843849244414,951786693,25.5,31.6875,0,26.4375
1775843858109006,960647704,25.625,31.625,0,26.5625
1775843867948749,970470009,25.75,31.6875,0,26.8125
1775843875572036,978109492,25.6875,36.0625,0,26.75
1775843877775808,980278169,25.75,36.5625,0,26.875
1775843878839544,981382178,25.6875,36.625,0,26.875
1775843883207328,985739121,25.75,40.25,0,26.875
1775843886502095,989000235,25.875,40.5625,0,27.0
1775843890847215,993379063,26.0625,40.0625,0,27.125
1775843893062728,995606714,26.0,39.8125,0,27.0625
1775843895262742,997805692,25.9375,39.5625,0,27.125
1775843898591525,1001115100,26.0625,39.3125,0,27.3125
1775843899665071,1002202413,26.0,39.1875,0,27.3125
1775843910628331,1013172607,25.8125,37.9375,0,27.25
1775843913942612,1016455701,25.9375,37.75,0,27.25
1775843917215332,1019756415,25.8125,37.5,0,27.0625
1775843919428092,1021966844,25.875,37.25,0,27.125
1775843922721203,1025263224,25.9375,37.125,0,27.1875
1775843929337863,1031866693,26.1875,36.9375,0,27.4375
1775843931509281,1034049530,26.25,36.875,0,27.4375
1775843937009803,1039548700,26.3125,36.75,0,27.5
1775843938134572,1040643191,26.25,36.5625,0,27.4375
1775843946845506,1049336617,26.25,36.0,0,27.3125
1775843952302390,1054804222,26.25,35.875,0,27.4375
1775843962071404,1064615171,25.8125,35.0,0,27.0
1775843966468239,1068995724,25.875,34.9375,0,27.125
1775843972975313,1075521618,26.0,34.8125,0,27.125
1775843976285484,1078809723,26.0,34.6875,0,27.1875
1775843977376375,1079916146,25.9375,34.75,0,27.1875
1775843980645537,1083186631,25.875,34.5625,0,27.125
1775843985017767,1087548614,25.9375,34.5,0,27.25
1775843991601736,1094094202,26.25,34.375,0,27.25
