ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775844874293908,3455746485,16,100,137.049072265625
1775844874314107,3455776485,16,100,137.049072265625
1775844874350780,3455806485,17,100,137.049072265625
1775844874375206,3455836478,16,100,137.049072265625
1775844874398112,3455866486,16,100,137.049072265625
1775844874438584,3455896454,16,100,137.049072265625
1775844874463943,3455926520,16,100,137.049072265625
1775844874498673,3455956484,16,100,137.049072265625
1775844874516404,3455985490,17,100,137.049072265625
1775844874564797,3456015471,16,100,137.049072265625
1775844874580009,3456045483,17,100,137.049072265625
1775844874640542,3456075485,16,100,137.049072265625
1775844874645032,3456105485,17,100,137.049072265625
1775844874665995,3456135485,16,100,137.049072265625
1775844874730749,3456165485,16,100,137.049072265625
1775844874757473,3456195485,16,100,137.049072265625
1775844874784180,3456225458,16,100,137.049072265625
1775844874808762,3456255486,17,100,137.049072265625
1775844874854099,3456285481,16,100,137.049072265625
1775844874869535,3456315486,17,100,137.049072265625
1775844874901649,3456345463,16,100,137.049072265625
1775844874928744,3456375483,17,100,137.049072265625
1775844874948157,3456405486,16,100,137.049072265625
1775844874993799,3456435475,16,100,137.049072265625
1775844875013314,3456465485,17,100,137.049072265625
1775844875039084,3456495485,16,100,137.049072265625
1775844875069386,3456525486,16,100,137.049072265625
1775844875094174,3456555470,16,100,137.049072265625
1775844875128656,3456585486,16,100,137.049072265625
1775844875148984,3456615486,16,100,137.049072265625
1775844875190416,3456645486,17,100,137.049072265625
1775844875219143,3456675486,16,100,137.049072265625
1775844875241106,3456705486,17,100,137.049072265625
1775844875268692,3456735486,16,100,137.049072265625
1775844875317162,3456765486,16,100,137.049072265625
1775844875338606,3456795485,17,100,137.049072265625
1775844875379615,3456825484,16,100,137.049072265625
1775844875390670,3456855485,16,100,137.049072265625
1775844875432440,3456885470,17,100,137.049072265625
1775844875461483,3456915528,17,100,137.049072265625
1775844875493187,3456945489,16,100,137.049072265625
1775844875514931,3456975229,16,100,137.049072265625
1775844875540111,3457006494,16,100,137.049072265625
1775844875576212,3457036485,16,100,137.049072265625
1775844875607251,3457066485,17,100,137.049072265625
1775844875632084,3457096478,17,100,137.049072265625
1775844875682899,3457126486,17,100,137.049072265625
1775844875700430,3457156454,16,100,137.049072265625
1775844875724726,3457186485,17,100,137.049072265625
1775844875786446,3457216477,16,100,136.7036895751953
1775844875812590,3457246486,17,100,136.7036895751953
1775844875836998,3457276463,16,100,136.7036895751953
1775844875863758,3457306483,16,100,136.7036895751953
1775844875890989,3457336485,16,100,136.7036895751953
1775844875923303,3457366485,16,100,136.7036895751953
1775844875940671,3457396485,17,100,136.7036895751953
1775844875965603,3457426485,17,100,136.7036895751953
1775844875996580,3457456485,16,100,136.7036895751953
1775844876019162,3457486458,16,100,136.7036895751953
1775844876056385,3457516486,17,100,136.7036895751953
