ts,data
1775842597066613,1.91931
1775842597070477,1.94678
1775842597074421,1.96795
1775842597078435,1.73333
1775842597082450,1.30644
1775842597086500,0.962518
1775842597090463,0.748498
1775842597094836,0.653505
1775842597099024,0.360515
1775842597102484,0.244921
1775842597106456,0.252933
1775842597110465,0.469242
1775842597114706,0.759371
1775842597118517,0.956795
1775842597122496,0.897854
1775842597126632,0.866953
1775842597130456,0.877825
1775842597134477,0.490415
1775842597138463,0.0188841
1775842597143052,-0.481259
1775842597146744,-0.877825
1775842597150558,-1.18627
1775842597154471,-1.35565
1775842597158445,-1.74077
1775842597162460,-1.86323
1775842597166678,-1.91474
1775842597170477,-1.75622
1775842597174719,-1.5691
1775842597178491,-1.20114
1775842597182572,-1.1279
1775842597186892,-1.00486
1775842597190830,-0.943062
1775842597194910,-0.90186
1775842597198671,-0.954506
1775842597202516,-0.916166
1775842597206582,-0.920172
1775842597210472,-0.9402
1775842597214448,-1.02031
1775842597218520,-1.26237
1775842597222484,-1.27325
1775842597227163,-1.16509
1775842597230438,-1.08555
1775842597234840,-1.11874
1775842597238926,-1.15021
1775842597242957,-1.05236
1775842597246430,-0.923033
1775842597250442,-0.866953
1775842597254448,-0.793705
1775842597258446,-0.652361
1775842597262435,-0.464664
1775842597266464,-0.320458
1775842597270660,-0.210014
1775842597274531,-0.134478
1775842597278613,0.0824034
1775842597282624,0.135622
1775842597286502,0.184263
1775842597295066,0.0566524
1775842597299154,-0.226037
1775842597302424,-0.398283
1775842597306389,-0.583691
1775842597310503,-0.713591
1775842597314446,-0.815451
1775842597318727,-1.02146
1775842597324671,-1.17253
1775842597328444,-1.5382
1775842597332451,-1.76767
1775842597337599,-1.96967
1775842597341281,-2.17625
1775842597345443,-2.36052
1775842597350587,-2.73934
1775842597354829,-3.07926
1775842597358862,-3.12961
1775842597362893,-3.11302
1775842597366662,-3.05751
1775842597370437,-3.00086
1775842597375047,-3.00372
1775842597378503,-2.94649
1775842597383384,-2.96481
1775842597386370,-2.98655
1775842597390430,-3.08727
1775842597394376,-3.26753
1775842597398406,-3.76824
1775842597402913,-3.94278
1775842597408057,-4.1196
1775842597410623,-4.32504
1775842597414383,-4.92532
1775842597419053,-5.02318
1775842597422561,-4.93677
1775842597426411,-4.72217
1775842597430409,-4.57625
1775842597436602,-4.49213
1775842597440432,-4.37654
1775842597444411,-4.12017
1775842597448432,-3.66638
1775842597452397,-3.48956
1775842597456394,-3.30587
1775842597460518,-3.07639
