ts,ts.1,copv_1,copv_2,d_cont,i_cont,p_cont,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,current_angle,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1775846400071601,3502600660,900.6251220703125,0,0.0,0.0002553556114435,0.0,0,0,0.1874975860118866,0,True,False,False,915.9375610351562,0,0.0,0,0,0.1406259834766388,0
1775846400196734,3502724918,899.0626220703125,0,0.0,0.0002553556114435,0.0,0,0,0.2343691885471344,0,True,False,False,915.78125,0,0.0,0,0,0.1406259834766388,0
1775846400276892,3502800750,898.7501220703125,0,0.0,0.0002553556114435,0.0,0,0,0.1406259834766388,0,True,False,False,914.6875,0,0.0,0,0,0.1406259834766388,0
1775846400345188,3502865895,897.5000610351562,0,0.0,0.0002553556114435,0.0,0,0,0.1406259834766388,0,True,False,False,914.5313720703124,0,0.0,0,0,0.1406259834766388,0
1775846400381312,3502901448,896.7188110351562,0,0.0,0.0002553556114435,0.0,0,0,0.1406259834766388,0,True,False,False,914.5313720703124,0,0.0,0,0,0.1406259834766388,0
1775846400428914,3502945115,896.0938720703125,0,0.0,0.0002553556114435,0.0,0,0,0.0937543809413909,0,True,False,False,912.6563110351562,0,0.0,0,0,0.1406259834766388,0
1775846400479454,3503002658,895.9375610351562,0,0.0,0.0002553556114435,0.0,0,0,0.1406259834766388,0,True,False,False,910.7813110351562,0,0.0,0,0,0.1406259834766388,0
1775846400559047,3503080746,895.4688720703125,0,0.0,0.0002553556114435,0.0,0,0,0.1406259834766388,0,True,False,False,909.3751220703124,0,0.0,0,0,0.1406259834766388,0
1775846400724142,3503241865,895.0001220703125,0,0.0,0.0002553556114435,0.0,0,0,0.1406259834766388,0,True,False,False,907.65625,0,0.0,0,0,0.1406259834766388,0
1775846400799676,3503324113,892.96875,0,0.0,0.0002553556114435,0.0,0,0,0.2343691885471344,0,True,False,False,907.5000610351562,0,0.0,0,0,0.1406259834766388,0
1775846400918926,3503443906,892.5001220703125,0,0.0,0.0002553556114435,0.0,0,0,0.0,0,True,False,False,905.7813720703124,0,0.0,0,0,0.1406259834766388,0
1775846401072843,3503600297,891.09375,0,0.0,0.0002553556114435,0.0,0,0,0.1874975860118866,0,True,False,False,904.375,0,0.0,0,0,0.1406259834766388,0
1775846401101688,3503623903,890.6251220703125,0,0.0,0.0002553556114435,0.0,0,0,0.1406259834766388,0,True,False,False,903.4375610351562,0,0.0,0,0,0.1406259834766388,0
1775846401243956,3503766067,890.3126220703125,0,0.0,0.0002553556114435,0.0,0,0,0.0937543809413909,0,True,False,False,902.9688110351562,0,0.0,0,0,0.1406259834766388,0
1775846401403340,3503932227,888.5938110351562,0,0.0,0.0002553556114435,0.0,0,0,0.0468827784061431,0,True,False,False,901.5625610351562,0,0.0,0,0,0.1406259834766388,0
1775846401532072,3504054239,887.5000610351562,0,0.0,0.0002553556114435,0.0,0,0,0.1406259834766388,0,True,False,False,900.6251220703125,0,0.0,0,0,0.1406259834766388,0
1775846401691402,3504212581,886.0938110351562,0,0.0,0.0002553556114435,0.0,0,0,0.1406259834766388,0,True,False,False,899.0626220703125,0,0.0,0,0,0.1406259834766388,0
1775846401790190,3504311659,884.84375,0,0.0,0.0002553556114435,0.0,0,0,0.0937543809413909,0,True,False,False,898.7501220703125,0,0.0,0,0,0.1406259834766388,0
1775846401837849,3504360625,888.125,0,0.0,0.0002553556114435,0.0,0,0,0.0937543809413909,0,True,False,False,897.5000610351562,0,0.0,0,0,0.1406259834766388,0
